RFP_ID,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202409-46608,1,5,3,24,1,0,1,Banquet,3,1,2.69,1325.98,1138,11910,14288.12,3,0,0,0,100.0,0.38
B-202409-79174,1,2,1,8,0,0,1,Reception,2,0,1.5,524.61,500,1595,3236.1,1,1,0,1,0.0,0.72
L-202409-51204,1,2,1,8,0,0,1,Theater,3,1,2.93,369.05,370,2512,4460.2,2,0,0,0,50.0,1.0
B-202409-12954,1,3,3,24,1,0,1,Classroom,3,1,2.33,1965.73,1350,25350,34480.14,4,0,0,0,100.0,0.54
B-202409-38553,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202409-42232,1,1,1,8,1,0,1,Classroom,2,0,2.0,1272.83,350,1272,2185.21,2,0,0,0,100.0,0.39
B-202409-58094,1,2,1,8,0,0,1,Banquet,1,0,0.5,489.2,150,825,2221.72,1,1,0,1,0.0,0.38
B-202409-64808,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202409-26088,1,4,2,16,1,0,1,Classroom,2,0,1.5,1274.93,1050,240,2684.01,1,0,0,0,0.0,0.47
B-202409-26538,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202409-56525,1,2,1,12,1,0,1,Classroom,3,1,2.5,907.06,1000,2406,4318.83,4,0,0,0,50.0,0.8
B-202409-76764,2,2,2,16,1,0,1,Theater,3,1,2.5,2399.98,1000,19180,25280.87,4,0,0,0,100.0,0.57
L-202409-47672,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202409-54241,1,2,2,16,0,0,1,Classroom,3,1,2.5,558.0,1000,3612,6581.42,5,0,0,0,100.0,0.7
L-202409-98356,2,4,2,16,1,0,1,Theater,0,0,0.17,1260.52,0,1608,2745.83,2,0,0,0,50.0,0.93
B-202409-39155,1,1,1,8,0,0,1,Classroom,1,0,1.0,572.76,150,893,2081.27,2,0,0,0,100.0,0.47
B-202409-66034,2,5,2,24,1,0,1,Theater,3,1,2.2,1775.11,2150,3288,7345.45,5,0,0,0,20.0,0.9
B-202409-17425,1,1,1,4,0,0,1,Banquet,1,0,1.0,517.95,150,1760,2461.37,1,1,0,1,0.0,0.8
B-202409-26705,1,3,2,12,0,0,1,Banquet,2,0,1.0,521.71,500,1530,3741.12,1,0,1,1,0.0,0.85
B-202409-44479,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202409-66803,1,1,2,24,1,0,1,Banquet,1,0,1.28,1175.6,161,820,3158.45,5,1,0,1,0.0,0.34
B-202409-35712,1,1,1,8,1,0,1,Classroom,2,0,2.0,878.37,350,1300,2253.88,3,0,0,0,100.0,0.62
B-202409-73636,1,2,2,16,1,0,1,Theater,2,0,1.5,879.59,500,2140,3901.49,4,0,0,0,100.0,0.58
L-202409-44478,1,2,1,8,0,0,1,Classroom,3,1,2.83,368.78,938,2504,3876.01,4,0,0,0,100.0,0.78
B-202410-55182,1,3,3,24,1,0,1,Theater,3,1,2.33,2360.57,1350,32571,41111.1,4,0,0,0,100.0,0.59
B-202410-81001,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-26206,1,3,1,12,1,0,1,Theater,3,1,2.0,877.62,1150,2388,4547.83,4,0,0,0,0.0,0.71
B-202410-43033,1,2,2,16,1,0,1,Classroom,2,0,1.5,827.7,500,2800,4494.16,5,0,0,0,100.0,0.38
B-202410-90336,1,3,2,12,0,0,1,Banquet,2,0,1.67,442.35,850,1925,4561.3,1,1,0,1,0.0,0.88
B-202410-63258,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-67630,1,1,1,8,0,1,1,Boardroom,3,1,3.0,374.77,650,585,2251.59,3,0,0,0,100.0,0.64
B-202410-40386,1,2,1,8,1,0,1,Classroom,1,0,1.0,1170.71,300,940,1950.72,2,0,0,0,0.0,0.41
L-202410-50144,1,2,2,24,0,1,1,Boardroom,0,0,0.35,352.09,0,816,3283.67,1,0,0,0,50.0,1.0
B-202410-44189,1,4,2,16,0,0,1,Theater,2,0,1.0,534.61,650,2870,5770.77,2,0,0,0,0.0,0.88
B-202410-36799,1,2,2,16,1,0,1,Theater,1,0,1.0,1163.73,300,2580,4152.1,5,0,0,0,100.0,0.67
B-202410-55964,1,2,2,16,0,0,1,Classroom,3,1,3.0,362.86,1300,2418,5801.32,4,0,0,0,100.0,0.65
B-202410-59005,2,1,1,8,1,0,1,Classroom,2,0,2.0,1614.52,350,1560,2548.47,3,0,0,0,100.0,0.64
B-202410-94189,1,2,2,16,1,0,1,Classroom,2,0,1.5,1322.07,500,3408,5145.34,4,0,0,0,100.0,0.42
B-202410-39626,1,2,2,16,1,0,1,Classroom,3,1,2.0,818.71,800,3888,5952.97,4,0,0,0,100.0,0.42
B-202410-78417,2,1,1,8,1,0,1,Classroom,1,0,1.0,1572.1,150,1008,1711.39,3,0,0,0,100.0,0.61
L-202410-78556,1,5,3,12,1,0,1,Reception,2,0,2.26,1858.38,534,6885,8643.08,3,0,0,0,100.0,0.55
B-202410-75147,1,2,2,16,1,0,1,Classroom,3,1,2.0,1274.94,800,2280,4173.97,4,0,0,0,100.0,0.41
B-202410-34673,1,3,3,24,1,0,1,Banquet,3,1,1.67,847.03,950,4340,7058.88,5,0,0,0,100.0,0.62
B-202410-45305,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-83813,1,2,2,16,1,0,1,Theater,3,1,2.5,838.79,1000,3240,5351.38,4,0,0,0,100.0,0.63
B-202410-72111,1,1,1,4,0,0,1,Classroom,0,0,0.0,475.03,0,0,558.99,0,0,0,0,0.0,0.53
B-202410-73556,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-28524,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-78461,2,2,1,12,1,0,1,Theater,2,0,1.5,1431.04,500,2406,3799.47,3,0,0,0,50.0,0.78
B-202410-19392,1,2,2,16,1,0,1,Classroom,2,0,1.5,1122.49,500,2100,3766.85,5,0,0,0,100.0,0.59
B-202410-43390,1,4,2,16,1,0,1,Classroom,2,0,1.5,1225.42,1000,1180,3611.99,2,0,0,0,0.0,0.35
B-202410-94832,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-51187,1,1,1,8,0,0,1,Classroom,2,0,2.0,546.64,350,2700,4085.6,3,0,0,0,100.0,1.0
B-202410-84996,2,1,1,4,1,0,1,Reception,1,0,1.0,1639.07,150,1080,1564.6,1,0,1,1,0.0,0.52
B-202410-14436,1,4,2,24,1,0,1,Classroom,3,1,1.75,1009.7,1300,3240,6262.31,4,0,0,0,50.0,0.69
B-202410-32553,1,1,1,4,0,0,1,Banquet,1,0,1.0,446.71,150,1760,2459.93,1,1,0,1,0.0,0.8
B-202410-70108,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-83716,1,2,2,16,0,0,1,Theater,2,0,2.0,571.86,700,5100,7658.06,4,0,0,0,100.0,0.85
B-202410-94673,1,1,1,8,1,0,1,Classroom,3,1,3.0,1170.36,650,1800,3066.0,3,0,0,0,100.0,0.42
B-202410-41927,1,3,2,12,1,0,1,Banquet,1,0,0.67,958.39,300,1080,2441.65,1,0,1,1,0.0,0.42
B-202410-51615,2,2,2,16,1,0,1,Theater,2,0,2.0,1724.54,700,2140,4055.17,4,0,0,0,100.0,0.53
L-202410-98694,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-90386,1,2,2,16,1,0,1,Classroom,2,0,1.5,825.92,500,3480,5121.34,4,0,0,0,100.0,0.45
L-202410-60800,1,2,1,12,1,0,1,Classroom,3,1,2.78,812.39,253,3678,5466.07,3,0,0,0,100.0,0.38
B-202410-77155,2,4,2,24,1,0,1,Classroom,3,1,2.75,1712.36,2300,4872,8926.86,5,0,0,0,50.0,0.69
L-202410-21848,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202410-29334,1,1,1,8,1,0,1,Theater,1,0,1.0,1306.45,150,1540,2257.16,4,0,0,0,100.0,0.56
B-202410-67887,1,1,1,4,1,0,1,Classroom,1,0,1.0,890.51,150,0,526.7,0,0,0,0,0.0,0.37
B-202410-97823,1,2,1,8,0,0,1,Classroom,2,0,1.5,491.91,500,1692,3395.05,2,0,0,0,0.0,0.9
B-202410-32376,1,2,1,12,1,0,1,Theater,2,0,2.0,1348.58,700,1776,3408.55,3,0,0,0,50.0,0.72
B-202410-78692,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202410-58005,1,2,2,8,0,0,1,Banquet,3,1,2.67,370.48,1411,0,3441.99,0,0,0,0,0.0,0.82
B-202410-11398,1,1,1,4,0,0,1,Classroom,0,0,0.0,351.99,0,0,655.85,0,0,0,0,0.0,0.7
B-202410-20158,1,2,2,16,1,0,1,Classroom,2,0,1.5,1354.77,500,2568,4295.44,4,0,0,0,100.0,0.38
B-202410-82468,1,1,1,8,1,0,1,Theater,2,0,2.0,834.44,350,720,1629.9,2,0,0,0,100.0,0.53
B-202411-63368,1,1,1,4,1,0,1,Reception,0,0,0.0,954.24,0,1320,1651.78,1,1,0,1,0.0,0.39
B-202411-86668,1,2,2,16,1,0,1,Classroom,2,0,2.0,865.84,700,3336,5296.59,4,0,0,0,100.0,0.42
L-202411-86445,1,2,1,4,1,0,1,Classroom,0,0,0.08,1344.01,0,0,1034.26,0,0,0,0,100.0,0.47
B-202411-41973,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202411-61935,2,1,1,8,1,0,1,Theater,1,0,1.0,2410.54,150,5640,8398.86,2,0,0,0,100.0,0.56
B-202411-89840,1,2,2,8,1,0,1,Reception,2,0,2.0,1052.25,700,1320,2732.27,1,1,0,1,0.0,0.38
L-202411-62575,2,6,3,24,1,0,1,Theater,2,0,1.52,1469.08,482,9828,11909.56,3,0,0,0,100.0,0.53
B-202411-80463,1,2,1,8,1,0,1,Banquet,1,0,1.0,1270.1,300,1080,2126.48,1,0,1,1,0.0,0.42
B-202411-25198,1,1,1,4,1,0,1,Banquet,2,0,2.0,1259.53,350,1320,2032.4,1,1,0,1,0.0,0.38
B-202411-37149,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202411-80430,1,6,3,12,1,0,1,Classroom,0,0,0.15,830.46,0,4698,6945.29,3,0,0,0,100.0,0.65
B-202411-13084,1,1,1,8,0,0,1,Classroom,2,0,2.0,474.86,350,1350,2748.83,3,0,0,0,100.0,0.45
B-202411-76449,1,1,1,4,0,0,1,Reception,2,0,2.0,556.29,350,1800,2791.59,1,0,1,1,0.0,1.0
B-202411-83566,1,2,2,16,1,0,1,Banquet,3,1,2.5,1324.11,1000,2840,5130.03,4,0,0,0,100.0,0.45
L-202411-19575,1,7,3,24,0,0,1,Banquet,2,0,2.3,454.62,448,5411,8656.74,1,0,0,0,100.0,0.8
B-202411-10208,1,2,2,16,1,0,1,Classroom,3,1,3.0,1070.83,1300,2808,5297.75,5,0,0,0,100.0,0.4
B-202411-38207,1,3,3,24,0,1,1,Boardroom,3,1,2.0,322.16,1150,2365,6662.84,5,0,0,0,100.0,0.79
B-202411-79634,1,1,1,8,1,0,1,Banquet,1,0,1.0,1073.38,150,1260,2023.77,2,0,0,0,100.0,0.42
B-202411-88819,2,2,2,16,1,0,1,Banquet,3,1,2.5,1420.37,1000,3336,5611.24,4,0,0,0,100.0,0.53
B-202411-20323,1,2,2,16,1,0,1,Theater,2,0,2.0,1047.86,700,3336,5243.01,4,0,0,0,100.0,0.57
B-202411-23950,1,2,2,16,0,0,1,Banquet,3,1,3.0,536.26,1300,3048,6263.01,4,0,0,0,100.0,0.6
B-202411-65798,2,2,2,16,1,0,1,Theater,3,1,2.0,1397.84,800,1968,3923.95,4,0,0,0,100.0,0.51
B-202411-46924,1,3,3,24,0,0,1,Classroom,2,0,1.67,578.08,850,6552,10216.76,5,0,0,0,100.0,1.0
B-202411-19154,1,2,1,8,0,0,1,Banquet,2,0,2.0,499.52,700,1575,3523.87,1,0,1,1,0.0,0.88
B-202411-41994,1,2,1,8,1,0,1,Banquet,2,0,1.5,1259.04,500,1320,2469.13,1,1,0,1,0.0,0.4
B-202411-83831,1,3,3,24,1,0,1,Theater,3,1,2.33,1338.76,1450,5020,8321.55,5,0,0,0,100.0,0.49
L-202411-75401,2,2,1,4,1,0,1,Theater,3,1,2.91,1512.48,263,0,1761.46,0,0,0,0,100.0,0.78
B-202411-18593,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202411-32335,1,1,1,8,0,0,1,Classroom,3,1,3.0,480.82,650,1232,2810.56,4,0,0,0,100.0,0.4
B-202411-98247,1,2,2,16,1,0,1,Classroom,1,0,1.0,1190.07,300,2140,3591.44,4,0,0,0,100.0,0.41
L-202411-36186,1,7,3,24,0,1,1,Boardroom,2,0,2.02,334.73,326,0,1573.37,0,0,0,0,100.0,0.36
B-202411-98436,1,2,1,8,1,0,1,Banquet,2,0,1.5,1229.25,500,240,1421.69,1,0,0,0,0.0,0.4
B-202411-88018,1,2,2,16,1,0,1,Theater,3,1,2.0,1055.51,800,3936,5900.51,5,0,0,0,100.0,0.47
B-202411-20552,1,2,2,16,1,0,1,Theater,2,0,1.5,1391.26,500,3000,4643.76,4,0,0,0,100.0,0.53
B-202411-25675,1,1,1,8,1,0,1,Classroom,3,1,3.0,814.05,650,1560,2799.56,3,0,0,0,100.0,0.58
B-202411-28352,1,1,1,4,0,0,1,Reception,2,0,2.0,407.98,350,1620,2584.85,1,0,1,1,0.0,0.9
B-202411-84623,2,4,2,24,1,0,1,Theater,3,1,2.75,1880.82,2300,5436,9517.67,4,0,0,0,50.0,0.82
B-202411-93211,1,2,1,8,1,0,1,Banquet,0,0,0.0,1178.8,0,1320,2055.45,1,1,0,1,0.0,0.38
B-202411-55259,1,2,1,8,1,0,1,Reception,1,0,1.0,996.88,300,1320,2319.08,1,1,0,1,0.0,0.42
B-202411-70062,1,3,3,24,0,1,1,Boardroom,3,1,2.33,283.22,1350,1950,6130.65,3,0,0,0,100.0,0.71
L-202411-33941,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202411-41704,1,1,1,8,1,0,1,Theater,2,0,2.0,2029.84,350,4200,7214.25,1,0,0,0,100.0,0.62
L-202411-60246,1,2,2,16,1,0,1,Theater,1,0,0.97,854.11,492,692,2920.25,2,0,0,0,100.0,0.57
L-202411-92984,2,2,1,8,1,0,1,Classroom,3,1,2.65,1691.78,229,7170,9844.85,5,0,0,0,100.0,0.54
B-202411-97063,1,2,1,8,0,0,1,Classroom,1,0,0.5,541.35,150,1410,2745.86,2,0,0,0,0.0,0.75
B-202411-23489,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202411-24651,1,4,4,32,0,1,1,Boardroom,2,0,2.0,254.83,1400,2470,7971.05,3,0,0,0,100.0,0.93
B-202411-36504,2,2,2,16,1,0,1,Classroom,3,1,3.0,1370.61,1300,2280,4769.46,4,0,0,0,100.0,0.6
L-202411-39979,1,3,3,24,0,0,1,Theater,2,0,2.46,558.62,626,2172,3444.33,2,0,0,0,100.0,0.8
B-202411-75921,1,2,2,16,1,0,1,Banquet,2,0,1.5,1124.74,500,2568,4286.2,4,0,0,0,100.0,0.55
B-202411-84278,1,2,2,16,0,0,1,Classroom,3,1,2.5,524.71,1000,5040,8056.08,4,0,0,0,100.0,0.95
B-202411-15230,2,5,2,24,1,0,1,Theater,3,1,2.2,1750.89,2150,3936,7943.42,5,0,0,0,20.0,0.75
L-202411-25260,1,3,2,16,1,0,1,Banquet,3,1,2.95,1145.4,1450,2688,4927.1,4,0,0,0,0.0,0.4
L-202411-30574,1,1,3,36,0,1,1,Boardroom,2,0,1.99,310.49,509,737,3720.05,1,0,0,0,0.0,0.86
B-202411-32988,1,3,3,24,1,0,1,Classroom,2,0,1.67,1336.62,850,3160,5910.28,4,0,0,0,100.0,0.42
B-202412-15171,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-53461,1,3,3,24,1,0,1,Theater,3,1,2.33,1362.03,1450,5160,8492.79,5,0,0,0,100.0,0.48
B-202412-61111,0,1,1,4,0,0,1,,0,0,0.0,0.0,0,0,630.34,0,0,0,0,0.0,0.0
B-202412-65052,1,5,2,24,1,0,1,Theater,2,0,1.6,1145.38,1350,3320,6569.2,3,0,0,0,20.0,0.98
B-202412-42636,1,1,1,8,0,0,1,Theater,3,1,3.0,561.62,650,2145,3800.35,3,0,0,0,100.0,0.82
B-202412-85395,2,1,1,8,1,0,1,Classroom,1,0,1.0,1516.98,150,240,984.95,1,0,0,0,100.0,0.51
B-202412-54917,1,1,1,8,0,0,1,Classroom,1,0,1.0,463.63,150,1040,2242.38,3,0,0,0,100.0,0.4
L-202412-65824,1,2,2,24,1,0,1,Theater,2,0,1.69,1275.4,905,0,1587.13,0,0,0,0,100.0,0.45
B-202412-55700,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-44446,1,4,1,16,1,0,1,Theater,1,0,0.5,1233.01,300,800,2435.98,2,0,0,0,0.0,0.68
L-202412-90362,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-21069,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-97151,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-82521,2,7,3,36,1,0,1,Theater,3,1,2.14,1485.74,2850,6474,12166.99,5,0,0,0,28.6,0.79
B-202412-93148,0,1,1,4,0,0,1,,1,0,1.0,0.0,150,0,468.54,0,0,0,0,0.0,0.0
L-202412-80943,1,5,2,8,1,0,1,Theater,2,0,1.92,1037.76,259,2415,4493.3,1,0,0,0,50.0,0.49
B-202412-57917,2,2,2,16,1,0,1,Classroom,2,0,2.0,1912.67,700,3600,5468.69,4,0,0,0,100.0,0.61
B-202412-73878,1,1,1,4,0,0,1,Banquet,0,0,0.0,475.78,0,1540,2194.66,1,1,0,1,0.0,0.7
L-202412-24338,1,5,3,24,0,0,1,Classroom,1,0,1.11,399.32,1107,6615,9812.06,3,0,0,0,100.0,0.8
L-202412-94683,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-80349,2,2,2,24,1,0,1,Theater,0,0,0.41,1332.96,0,1050,3004.56,3,0,0,0,50.0,0.63
B-202412-48196,1,2,2,16,1,0,1,Classroom,2,0,1.5,1337.08,500,3360,5044.37,5,0,0,0,100.0,0.44
B-202412-14485,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-87474,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202412-89958,1,4,2,24,0,0,1,Reception,3,1,2.93,597.87,49,2648,7347.14,1,0,0,0,50.0,0.78
B-202412-13032,1,3,3,24,0,0,1,Banquet,3,1,2.33,473.36,1350,7416,11822.45,5,0,0,0,100.0,1.0
B-202412-97498,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-41172,1,1,1,4,0,0,1,Banquet,2,0,2.0,531.18,350,1430,2336.31,1,1,0,1,0.0,0.65
B-202412-50784,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202412-81213,1,1,1,4,0,0,1,Banquet,0,0,0.0,590.2,0,2035,2584.57,1,1,0,1,0.0,0.93
B-202412-85292,1,3,2,16,1,0,1,Classroom,2,0,1.0,802.11,500,940,2672.47,2,0,0,0,33.3,0.39
B-202412-22424,1,1,1,8,1,0,1,Theater,2,0,2.0,944.18,350,1008,2014.67,3,0,0,0,100.0,0.51
B-202412-49705,1,2,2,16,1,0,1,Theater,3,1,2.0,1285.45,800,3040,5062.58,5,0,0,0,100.0,0.42
L-202412-97602,2,6,3,24,1,0,1,Theater,0,0,0.04,1328.8,0,5976,6489.23,4,0,0,0,0.0,0.76
B-202412-51534,1,4,4,32,1,0,1,Theater,2,0,1.25,1316.15,800,6120,9282.76,5,0,0,0,100.0,0.41
L-202412-34135,1,5,3,24,1,0,1,Reception,1,0,1.28,1179.04,806,11580,14129.03,4,1,0,1,0.0,0.4
B-202412-26338,1,3,3,24,0,0,1,Classroom,3,1,2.0,583.29,1150,4851,9025.35,5,0,0,0,100.0,0.82
B-202412-80707,2,5,2,24,1,0,1,Classroom,3,1,2.2,1369.55,2150,3960,7950.62,5,0,0,0,20.0,0.77
B-202412-29715,1,3,3,24,1,0,1,Theater,3,1,2.0,1244.53,1150,4620,7626.81,4,0,0,0,100.0,0.4
L-202412-12191,1,2,3,12,0,0,1,Banquet,2,0,2.26,527.14,402,1410,3169.61,3,0,0,0,50.0,0.45
L-202412-13332,1,3,3,36,1,0,1,Classroom,0,0,0.37,1329.02,0,1656,2100.73,3,0,0,0,0.0,0.44
L-202412-29929,2,6,3,24,1,0,1,Classroom,3,1,2.77,1463.46,889,2988,5204.09,2,0,0,0,0.0,0.58
B-202412-48415,1,1,1,4,0,0,1,Banquet,1,0,1.0,356.56,150,765,1507.68,1,0,1,1,0.0,0.42
B-202412-65215,2,5,2,32,1,0,1,Theater,2,0,0.8,1593.05,650,432,3506.33,1,0,0,0,60.0,0.7
B-202412-76561,1,1,1,8,1,0,1,Theater,1,0,1.0,1238.07,150,1540,2233.1,4,0,0,0,100.0,0.42
L-202412-58952,1,4,3,24,1,0,1,Banquet,1,0,1.02,880.24,1058,3248,5248.84,2,0,0,0,0.0,0.34
L-202412-16029,2,3,2,8,1,0,1,Theater,0,0,0.36,1454.14,0,1146,1767.69,1,0,0,0,50.0,0.53
L-202412-28407,2,2,1,8,1,0,1,Classroom,3,1,2.8,1505.28,422,0,1268.64,0,0,0,0,0.0,0.9
B-202501-33253,1,1,1,8,1,0,1,Classroom,3,1,3.0,1965.76,650,11340,14472.44,2,0,0,0,100.0,0.75
B-202501-99302,1,1,1,4,0,0,1,Reception,2,0,2.0,478.53,350,1800,2755.66,1,0,1,1,0.0,1.0
B-202501-88377,1,2,2,16,0,1,1,Boardroom,3,1,2.5,262.57,1000,702,3689.16,5,0,0,0,100.0,0.43
B-202501-38701,1,3,3,24,1,0,1,Classroom,2,0,1.67,1156.53,850,4080,6594.21,5,0,0,0,100.0,0.67
L-202501-74325,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202501-22324,1,6,3,36,1,0,1,Classroom,3,1,2.33,828.71,2800,5912,11428.8,5,0,0,0,50.0,0.93
B-202501-57377,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202501-62894,1,5,2,24,1,0,1,Theater,3,1,2.2,1095.94,2150,4818,8925.8,5,0,0,0,20.0,0.95
B-202501-93817,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202501-42361,1,1,1,12,1,0,1,Classroom,2,0,2.08,1154.17,67,310,2245.48,2,0,0,0,100.0,0.53
B-202501-27479,1,2,1,8,1,0,1,Theater,1,0,0.5,1335.18,150,0,762.4,0,0,0,0,0.0,0.69
B-202501-75160,2,5,2,24,1,0,1,Theater,3,1,1.4,1840.46,1250,4000,7173.61,5,0,0,0,20.0,0.7
L-202501-39041,2,1,2,16,1,0,1,Theater,0,0,0.28,2400.64,0,1532,3862.54,4,1,0,0,100.0,0.55
B-202501-23673,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202501-31129,1,2,1,8,1,0,1,Reception,1,0,1.0,915.08,300,1320,2333.99,1,1,0,1,0.0,0.36
B-202501-89179,0,1,1,4,0,0,1,,1,0,1.0,0.0,150,0,518.99,0,0,0,0,0.0,0.0
B-202501-41275,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202501-20775,1,3,3,24,1,0,1,Classroom,2,0,1.67,1251.31,850,3400,6073.29,5,0,0,0,100.0,0.44
B-202501-16285,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202501-38316,1,5,2,24,1,0,1,Classroom,1,0,0.85,1397.14,274,0,1141.97,0,0,0,0,100.0,0.46
B-202501-55521,2,4,2,24,1,0,1,Theater,3,1,2.25,1413.75,1800,3740,7358.16,4,0,0,0,50.0,0.97
B-202501-57706,1,2,2,16,1,0,1,Theater,3,1,2.5,871.47,1000,3000,5261.63,3,0,0,0,100.0,0.37
B-202501-36336,1,4,2,16,1,0,1,Classroom,2,0,1.25,1234.54,800,480,2618.07,1,0,0,0,0.0,0.49
B-202501-37443,1,2,2,16,1,0,1,Classroom,2,0,2.0,1084.73,700,3360,5223.05,4,0,0,0,100.0,0.41
L-202501-17224,2,3,2,24,1,0,1,Classroom,3,1,2.72,1390.28,744,3954,5996.27,2,0,0,0,100.0,0.63
B-202501-82918,1,2,2,16,1,0,1,Theater,2,0,2.0,818.68,700,3360,5234.52,4,0,0,0,100.0,0.62
B-202501-18359,1,2,2,16,0,0,1,Classroom,2,0,1.5,467.21,500,4560,6951.41,5,0,0,0,100.0,0.75
B-202501-56111,2,1,1,8,1,0,1,Classroom,2,0,2.0,1409.65,350,1300,2259.73,3,0,0,0,100.0,0.55
B-202501-96967,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202501-57000,1,5,2,16,1,0,1,Classroom,0,0,0.03,1013.14,0,3085,3749.99,1,0,0,0,50.0,0.37
B-202501-33264,1,3,2,16,1,0,1,Banquet,1,0,0.67,1305.95,300,1180,2803.16,2,0,0,0,33.3,0.37
B-202501-25247,1,3,3,24,1,0,1,Classroom,2,0,1.33,1366.94,650,4340,6866.24,5,0,0,0,100.0,0.43
B-202501-55751,1,2,2,16,1,0,1,Theater,1,0,1.0,893.03,300,3312,4721.3,3,0,0,0,100.0,0.41
B-202501-94188,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202501-60966,2,1,1,4,1,0,1,Classroom,2,0,2.2,2501.23,1145,587,3686.19,1,0,0,0,100.0,0.6
B-202501-93424,2,2,2,16,1,0,1,Classroom,3,1,2.0,1562.93,800,3408,5423.02,4,0,0,0,100.0,0.6
B-202501-99674,1,1,1,8,1,0,1,Classroom,2,0,2.0,1132.51,350,1848,2799.93,4,0,0,0,100.0,0.42
