Date,Year,Month,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Total_Rooms_Sold,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Displacement_Pressure,Demand_Tier,Market_Occ_Pct,Market_ADR,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index
2024-10-28,2024,10,44,0,Monday,0,,0,0,28,1,192,203,192,11,182.62,100.0,35063.04,220,100.0,159.38,182.62,Medium,Peak,93.5,162.68,152.11,100.3,90.2,100.7,0.996
2024-10-29,2024,10,44,1,Tuesday,0,,0,0,67,1,153,218,153,65,189.42,100.0,28981.26,220,100.0,131.73,189.42,High,Peak,93.5,179.69,168.01,103.7,98.4,101.4,1.023
2024-10-30,2024,10,44,2,Wednesday,0,,0,0,180,4,40,218,40,178,209.62,100.0,8384.8,220,100.0,38.11,209.62,High,Peak,95.6,184.97,176.83,104.6,98.4,102.3,1.022
2024-10-31,2024,10,44,3,Thursday,0,,0,0,41,1,179,218,179,39,194.17,100.0,34756.43,220,100.0,157.98,194.17,High,Peak,92.4,178.69,165.11,115.1,104.5,107.3,1.073
2024-11-01,2024,11,44,4,Friday,0,,0,0,77,2,143,122,122,0,167.56,85.3,20442.32,199,90.5,92.92,167.56,Low,Moderate,83.4,162.14,135.22,120.6,102.4,111.4,1.083
2024-11-02,2024,11,44,5,Saturday,1,,0,0,86,2,134,121,121,0,175.86,90.3,21279.06,207,94.1,96.72,175.86,Low,Moderate,90.7,168.74,153.05,123.3,103.9,115.4,1.068
2024-11-03,2024,11,44,6,Sunday,1,,0,0,47,1,173,75,75,0,151.91,43.4,11393.25,122,55.5,51.79,151.91,Low,Low,52.7,146.84,77.38,126.0,103.2,112.8,1.117
2024-11-04,2024,11,45,0,Monday,0,,0,0,0,0,220,175,175,0,160.8,79.5,28140.0,175,79.5,127.91,160.8,Low,High,74.6,151.09,112.71,123.6,111.9,111.5,1.109
2024-11-05,2024,11,45,1,Tuesday,0,,0,0,0,0,220,202,202,0,191.37,91.8,38656.74,202,91.8,175.71,191.37,Low,Peak,86.6,183.08,158.55,130.6,117.1,112.4,1.162
2024-11-06,2024,11,45,2,Wednesday,0,,0,0,36,1,184,189,184,5,187.83,100.0,34560.72,220,100.0,157.09,187.83,Low,High,95.0,167.44,159.07,151.1,127.9,112.3,1.346
2024-11-07,2024,11,45,3,Thursday,0,,0,0,36,1,184,173,173,0,175.78,94.0,30409.94,209,95.0,138.23,175.78,Low,High,88.3,159.87,141.17,150.3,132.7,110.8,1.356
2024-11-08,2024,11,45,4,Friday,0,,0,0,42,1,178,114,114,0,162.12,64.0,18481.68,156,70.9,84.01,162.12,Low,Low,67.3,143.72,96.72,149.1,134.9,108.1,1.379
2024-11-09,2024,11,45,5,Saturday,1,OSU Football,1,1,115,2,105,218,105,113,224.09,100.0,23529.45,220,100.0,106.95,224.09,High,Peak,95.9,204.35,195.97,146.9,135.1,109.3,1.344
2024-11-10,2024,11,45,6,Sunday,1,OSU Football,1,1,79,1,141,218,141,77,211.55,100.0,29828.55,220,100.0,135.58,211.55,High,Peak,92.1,193.64,178.34,156.3,141.1,110.8,1.411
2024-11-11,2024,11,46,0,Monday,0,,0,0,93,3,127,156,127,29,172.14,100.0,21861.78,220,100.0,99.37,172.14,Medium,Moderate,95.0,163.61,155.43,149.4,136.5,110.9,1.347
2024-11-12,2024,11,46,1,Tuesday,0,,0,0,185,5,35,184,35,149,180.18,100.0,6306.3,220,100.0,28.66,180.18,High,High,95.4,169.31,161.52,125.6,128.1,109.0,1.152
2024-11-13,2024,11,46,2,Wednesday,0,,0,0,163,5,57,199,57,142,176.13,100.0,10039.41,220,100.0,45.63,176.13,High,Peak,95.7,163.3,156.28,107.4,129.3,108.9,0.986
2024-11-14,2024,11,46,3,Thursday,0,,0,0,78,3,142,181,142,39,173.98,100.0,24705.16,220,100.0,112.3,173.98,High,High,93.0,161.41,150.11,103.0,126.6,112.3,0.917
2024-11-15,2024,11,46,4,Friday,0,,0,0,110,3,110,131,110,21,173.58,100.0,19093.8,220,100.0,86.79,173.58,Medium,Moderate,94.3,166.14,156.67,102.4,125.8,114.7,0.893
2024-11-16,2024,11,46,5,Saturday,1,,0,0,151,4,69,114,69,45,181.28,100.0,12508.32,220,100.0,56.86,181.28,High,Low,96.0,172.39,165.49,97.3,122.1,113.8,0.855
2024-11-17,2024,11,46,6,Sunday,1,,0,0,138,3,82,75,75,0,160.13,91.5,12009.75,213,96.8,54.59,160.13,Low,Low,92.8,145.76,135.27,87.9,122.1,111.3,0.79
2024-11-18,2024,11,47,0,Monday,0,,0,0,42,1,178,177,177,0,170.86,99.4,30242.22,219,99.5,137.46,170.86,Low,High,93.7,155.26,145.48,95.0,122.2,113.8,0.835
2024-11-19,2024,11,47,1,Tuesday,0,,0,0,45,1,175,177,175,2,179.58,100.0,31426.5,220,100.0,142.85,179.58,Low,High,94.7,168.64,159.7,115.0,120.3,116.9,0.984
2024-11-20,2024,11,47,2,Wednesday,0,,0,0,220,5,0,159,0,159,184.04,0.0,0.0,220,100.0,0.0,184.04,Sold Out,High,95.0,167.13,158.77,106.9,107.1,115.1,0.929
2024-11-21,2024,11,47,3,Thursday,0,,0,0,57,2,163,174,163,11,175.34,100.0,28580.42,220,100.0,129.91,175.34,Medium,High,95.5,168.44,160.86,109.9,106.4,116.2,0.946
2024-11-22,2024,11,47,4,Friday,0,,0,0,8,1,212,131,131,0,169.79,61.8,22242.49,139,63.2,101.1,169.79,Low,Moderate,60.2,153.42,92.36,112.9,107.6,119.5,0.945
2024-11-23,2024,11,47,5,Saturday,1,OSU Football,1,1,8,1,212,218,212,6,211.64,100.0,44867.68,220,100.0,203.94,211.64,Low,Peak,94.6,202.28,191.36,133.3,115.3,123.0,1.084
2024-11-24,2024,11,47,6,Sunday,1,OSU Football,1,1,25,1,195,218,195,23,211.94,100.0,41328.3,220,100.0,187.86,211.94,Medium,Peak,95.0,201.62,191.54,150.4,119.1,126.7,1.187
2024-11-25,2024,11,48,0,Monday,0,,0,0,85,3,135,172,135,37,168.13,100.0,22697.55,220,100.0,103.17,168.13,High,High,96.5,159.38,153.8,144.4,119.7,127.8,1.13
2024-11-26,2024,11,48,1,Tuesday,0,,0,0,149,4,71,177,71,106,176.64,100.0,12541.44,220,100.0,57.01,176.64,High,High,96.6,171.11,165.29,129.6,122.3,128.3,1.01
2024-11-27,2024,11,48,2,Wednesday,0,Thanksgiving Week,1,0,167,4,53,90,53,37,171.46,100.0,9087.38,220,100.0,41.31,171.46,High,Low,94.6,151.69,143.5,137.1,122.0,123.7,1.108
2024-11-28,2024,11,48,3,Thursday,0,Thanksgiving Week,1,0,122,3,98,82,82,0,153.75,83.7,12607.5,204,92.7,57.31,153.75,Low,Low,88.0,141.13,124.19,125.6,117.7,121.3,1.035
2024-11-29,2024,11,48,4,Friday,0,Thanksgiving Week,1,0,37,1,183,84,84,0,152.58,45.9,12816.72,121,55.0,58.26,152.58,Low,Low,50.9,142.92,72.75,118.9,115.9,122.8,0.968
2024-11-30,2024,11,48,5,Saturday,1,Thanksgiving Week,1,0,37,1,183,88,88,0,149.15,48.1,13125.2,125,56.8,59.66,149.15,Low,Low,52.8,135.13,71.35,101.1,117.2,119.8,0.844
2024-12-01,2024,12,48,6,Sunday,1,Thanksgiving Week,1,0,220,4,0,51,0,51,116.93,0.0,0.0,220,100.0,0.0,116.93,Sold Out,Soft,95.3,111.16,105.94,73.3,111.9,115.7,0.634
2024-12-02,2024,12,49,0,Monday,0,,0,0,154,3,66,94,66,28,154.38,100.0,10189.08,220,100.0,46.31,154.38,Medium,Low,94.5,142.24,134.42,63.4,103.9,113.9,0.557
2024-12-03,2024,12,49,1,Tuesday,0,,0,0,93,2,127,115,115,0,156.88,90.6,18041.2,208,94.5,82.01,156.88,Low,Moderate,87.5,152.15,133.13,69.7,99.6,115.2,0.605
2024-12-04,2024,12,49,2,Wednesday,0,,0,0,13,1,207,104,104,0,148.3,50.2,15423.2,117,53.2,70.11,148.3,Low,Low,50.2,136.92,68.73,77.0,107.1,112.8,0.683
2024-12-05,2024,12,49,3,Thursday,0,,0,0,0,0,220,113,113,0,146.8,51.4,16588.4,113,51.4,75.4,146.8,Low,Low,49.7,129.23,64.23,81.4,103.5,109.9,0.741
2024-12-06,2024,12,49,4,Friday,0,,0,0,40,1,180,74,74,0,138.44,41.1,10244.56,114,51.8,46.57,138.44,Low,Low,48.4,132.19,63.98,80.0,99.4,106.2,0.753
2024-12-07,2024,12,49,5,Saturday,1,,0,0,0,0,220,87,87,0,145.17,39.5,12629.79,87,39.5,57.41,145.17,Low,Low,36.5,129.42,47.24,79.9,90.5,103.3,0.773
2024-12-08,2024,12,49,6,Sunday,1,,0,0,0,0,220,54,54,0,128.83,24.5,6956.82,54,24.5,31.62,128.83,Low,Soft,23.2,122.04,28.31,87.6,80.4,101.3,0.865
2024-12-09,2024,12,50,0,Monday,0,,0,0,0,0,220,102,102,0,131.77,46.4,13440.54,102,46.4,61.09,131.77,Low,Low,43.5,125.41,54.55,92.7,78.1,101.2,0.916
2024-12-10,2024,12,50,1,Tuesday,0,,0,0,112,2,108,101,101,0,161.44,93.5,16305.44,213,96.8,74.12,161.44,Low,Low,93.1,146.74,136.61,90.7,80.2,99.9,0.908
2024-12-11,2024,12,50,2,Wednesday,0,,0,0,151,3,69,105,69,36,171.42,100.0,11827.98,220,100.0,53.76,171.42,High,Low,92.4,151.93,140.38,85.7,81.4,98.0,0.874
2024-12-12,2024,12,50,3,Thursday,0,,0,0,128,2,92,110,92,18,154.33,100.0,14198.36,220,100.0,64.54,154.33,Medium,Low,94.7,138.61,131.26,82.7,82.1,99.9,0.828
2024-12-13,2024,12,50,4,Friday,0,,0,0,0,0,220,85,85,0,144.6,38.6,12291.0,85,38.6,55.87,144.6,Low,Low,37.3,140.05,52.24,84.3,82.1,100.8,0.836
2024-12-14,2024,12,50,5,Saturday,1,,0,0,0,0,220,71,71,0,141.74,32.3,10063.54,71,32.3,45.74,141.74,Low,Low,31.1,130.28,40.52,82.0,80.9,98.4,0.833
2024-12-15,2024,12,50,6,Sunday,1,,0,0,0,0,220,50,50,0,136.68,22.7,6834.0,50,22.7,31.06,136.68,Low,Soft,21.5,130.32,28.02,81.4,84.5,96.4,0.844
2024-12-16,2024,12,51,0,Monday,0,,0,0,0,0,220,98,98,0,136.83,44.5,13409.34,98,44.5,60.95,136.83,Low,Low,42.4,126.73,53.73,80.9,86.8,97.4,0.831
2024-12-17,2024,12,51,1,Tuesday,0,,0,0,0,0,220,108,108,0,157.0,49.1,16956.0,108,49.1,77.07,157.0,Low,Low,47.5,143.08,67.96,81.9,86.3,98.5,0.831
2024-12-18,2024,12,51,2,Wednesday,0,,0,0,47,1,173,101,101,0,147.29,58.4,14876.29,148,67.3,67.62,147.29,Low,Low,65.1,138.14,89.93,86.4,86.1,96.0,0.9
2024-12-19,2024,12,51,3,Thursday,0,,0,0,143,3,77,98,77,21,163.5,100.0,12589.5,220,100.0,57.23,163.5,Medium,Low,96.7,153.76,148.69,84.3,83.5,92.7,0.909
2024-12-20,2024,12,51,4,Friday,0,,0,0,70,2,150,80,80,0,137.37,53.3,10989.6,150,68.2,49.95,137.37,Low,Low,64.8,123.89,80.28,83.6,83.9,95.4,0.876
2024-12-21,2024,12,51,5,Saturday,1,,0,0,149,4,71,69,69,0,164.53,97.2,11352.57,218,99.1,51.6,164.53,Low,Soft,95.6,146.67,140.22,83.3,82.6,92.2,0.903
2024-12-22,2024,12,51,6,Sunday,1,,0,0,168,4,52,47,47,0,148.81,90.4,6994.07,215,97.7,31.79,148.81,Low,Soft,94.2,133.19,125.46,82.9,82.1,89.4,0.927
2024-12-23,2024,12,52,0,Monday,0,Holiday Week,1,0,41,1,179,37,37,0,115.0,20.7,4255.0,78,35.5,19.34,115.0,Low,Soft,32.7,108.89,35.61,74.1,77.5,83.6,0.886
2024-12-24,2024,12,52,1,Tuesday,0,Holiday Week,1,0,0,0,220,44,44,0,133.7,20.0,5882.8,44,20.0,26.74,133.7,Low,Soft,20.0,118.82,23.76,65.0,73.4,78.6,0.827
2024-12-25,2024,12,52,2,Wednesday,0,Holiday Week,1,0,24,1,196,40,40,0,135.2,20.4,5408.0,64,29.1,24.58,135.2,Low,Soft,28.1,129.48,36.38,56.3,71.4,75.4,0.747
2024-12-26,2024,12,52,3,Thursday,0,Holiday Week,1,0,95,2,125,36,36,0,128.12,28.8,4612.32,131,59.5,20.97,128.12,Low,Soft,56.8,121.7,69.13,50.4,67.4,74.2,0.679
2024-12-27,2024,12,52,4,Friday,0,Holiday Week,1,0,136,3,84,40,40,0,115.08,47.6,4603.2,176,80.0,20.92,115.08,Low,Soft,74.6,102.61,76.55,44.7,64.1,73.8,0.606
2024-12-28,2024,12,52,5,Saturday,1,Holiday Week,1,0,55,2,165,39,39,0,122.66,23.6,4783.74,94,42.7,21.74,122.66,Low,Soft,41.0,108.66,44.55,40.4,61.9,72.4,0.558
2024-12-29,2024,12,52,6,Sunday,1,Holiday Week,1,0,83,2,137,41,41,0,115.0,29.9,4715.0,124,56.4,21.43,115.0,Low,Soft,53.7,104.13,55.92,39.6,61.2,70.9,0.559
2024-12-30,2024,12,1,0,Monday,0,Holiday Week,1,0,0,0,220,40,40,0,115.81,18.2,4632.4,40,18.2,21.06,115.81,Low,Soft,20.0,107.15,21.43,40.0,57.1,69.3,0.577
2024-12-31,2024,12,1,1,Tuesday,0,Holiday Week,1,0,0,0,220,38,38,0,123.94,17.3,4709.72,38,17.3,21.41,123.94,Low,Soft,20.0,118.28,23.66,39.1,52.1,70.6,0.554
2025-01-01,2025,1,1,2,Wednesday,0,,0,0,0,0,220,147,147,0,151.2,66.8,22226.4,147,66.8,101.03,151.2,Low,Moderate,64.8,141.72,91.83,54.4,55.4,73.3,0.742
2025-01-02,2025,1,1,3,Thursday,0,,0,0,0,0,220,112,112,0,148.58,50.9,16640.96,112,50.9,75.64,148.58,Low,Low,48.1,139.1,66.91,65.3,57.9,73.2,0.892
2025-01-03,2025,1,1,4,Friday,0,,0,0,0,0,220,92,92,0,143.3,41.8,13183.6,92,41.8,59.93,143.3,Low,Low,39.9,128.57,51.3,72.7,58.7,72.8,0.999
2025-01-04,2025,1,1,5,Saturday,1,,0,0,130,1,90,98,90,8,157.53,100.0,14177.7,220,100.0,64.44,157.53,Low,Low,95.1,150.08,142.73,80.0,60.2,72.0,1.111
2025-01-05,2025,1,1,6,Sunday,1,,0,0,34,1,186,54,54,0,135.44,29.0,7313.76,88,40.0,33.24,135.44,Low,Soft,37.5,129.98,48.74,81.9,60.7,71.4,1.147
2025-01-06,2025,1,2,0,Monday,0,,0,0,0,0,220,125,125,0,133.04,56.8,16630.0,125,56.8,75.59,133.04,Low,Moderate,54.3,125.71,68.26,94.0,67.0,72.6,1.295
2025-01-07,2025,1,2,1,Tuesday,0,,0,0,5,1,215,117,117,0,148.48,54.4,17372.16,122,55.5,78.96,148.48,Low,Moderate,52.5,133.68,70.18,105.3,72.2,74.7,1.41
2025-01-08,2025,1,2,2,Wednesday,0,,0,0,64,2,156,116,116,0,152.06,74.4,17638.96,180,81.8,80.18,152.06,Low,Moderate,76.0,147.25,111.91,100.9,77.6,75.2,1.342
2025-01-09,2025,1,2,3,Thursday,0,,0,0,59,1,161,115,115,0,143.22,71.4,16470.3,174,79.1,74.86,143.22,Low,Moderate,75.5,134.48,101.53,101.3,83.3,75.7,1.338
2025-01-10,2025,1,2,4,Friday,0,,0,0,59,1,161,100,100,0,141.78,62.1,14178.0,159,72.3,64.45,141.78,Low,Low,67.2,136.44,91.69,102.4,87.6,76.7,1.335
2025-01-11,2025,1,2,5,Saturday,1,,0,0,188,3,32,93,32,61,151.62,100.0,4851.84,220,100.0,22.05,151.62,High,Low,94.9,134.2,127.36,94.1,87.1,74.7,1.26
2025-01-12,2025,1,2,6,Sunday,1,,0,0,95,1,125,55,55,0,133.03,44.0,7316.65,150,68.2,33.26,133.03,Low,Soft,64.4,119.89,77.21,94.3,88.1,73.7,1.28
2025-01-13,2025,1,3,0,Monday,0,,0,0,95,1,125,118,118,0,146.88,94.4,17331.84,213,96.8,78.78,146.88,Low,Moderate,91.2,137.49,125.39,93.3,93.6,75.3,1.239
2025-01-14,2025,1,3,1,Tuesday,0,,0,0,72,1,148,145,145,0,158.98,98.0,23052.1,217,98.6,104.78,158.98,Low,Moderate,93.1,145.7,135.65,97.3,101.3,78.4,1.241
2025-01-15,2025,1,3,2,Wednesday,0,,0,0,69,1,151,120,120,0,160.94,79.5,19312.8,189,85.9,87.79,160.94,Low,Moderate,79.2,154.39,122.28,97.9,99.4,79.2,1.236
2025-01-16,2025,1,3,3,Thursday,0,,0,0,101,2,119,133,119,14,156.13,100.0,18579.47,220,100.0,84.45,156.13,Medium,Moderate,93.5,149.29,139.59,98.4,99.9,79.5,1.238
2025-01-17,2025,1,3,4,Friday,0,,0,0,69,2,151,98,98,0,138.94,64.9,13616.12,167,75.9,61.89,138.94,Low,Low,71.4,130.07,92.87,98.1,100.3,79.4,1.236
2025-01-18,2025,1,3,5,Saturday,1,,0,0,39,1,181,99,99,0,140.22,54.7,13881.78,138,62.7,63.1,140.22,Low,Low,60.3,132.9,80.14,107.7,100.9,80.2,1.343
2025-01-19,2025,1,3,6,Sunday,1,,0,0,30,1,190,58,58,0,127.52,30.5,7396.16,88,40.0,33.62,127.52,Low,Soft,37.4,118.16,44.19,108.1,101.2,79.4,1.361
2025-01-20,2025,1,4,0,Monday,0,,0,0,0,0,220,113,113,0,131.29,51.4,14835.77,113,51.4,67.44,131.29,Low,Low,47.9,119.05,57.02,107.4,100.4,80.9,1.328
2025-01-21,2025,1,4,1,Tuesday,0,,0,0,22,1,198,131,131,0,156.03,66.2,20439.93,153,69.5,92.91,156.03,Low,Moderate,65.2,146.67,95.63,105.4,101.4,83.7,1.259
2025-01-22,2025,1,4,2,Wednesday,0,,0,0,0,0,220,124,124,0,150.94,56.4,18716.56,124,56.4,85.08,150.94,Low,Moderate,54.3,143.15,77.73,106.0,101.9,86.6,1.224
2025-01-23,2025,1,4,3,Thursday,0,,0,0,122,2,98,131,98,33,157.03,100.0,15388.94,220,100.0,69.95,157.03,High,Moderate,95.1,150.93,143.53,103.0,100.7,88.4,1.165
2025-01-24,2025,1,4,4,Friday,0,,0,0,122,2,98,82,82,0,140.91,83.7,11554.62,204,92.7,52.52,140.91,Low,Low,87.3,125.23,109.33,100.7,99.4,89.8,1.121
2025-01-25,2025,1,4,5,Saturday,1,,0,0,87,2,133,92,92,0,143.53,69.2,13204.76,179,81.4,60.02,143.53,Low,Low,77.4,132.06,102.21,99.7,103.7,91.7,1.087
2025-01-26,2025,1,4,6,Sunday,1,,0,0,87,2,133,56,56,0,132.44,42.1,7416.64,143,65.0,33.71,132.44,Low,Soft,61.0,123.42,75.29,99.4,103.8,92.2,1.078
2025-01-27,2025,1,5,0,Monday,0,,0,0,53,1,167,130,130,0,149.96,77.8,19494.8,183,83.2,88.61,149.96,Low,Moderate,79.7,134.03,106.82,101.9,104.6,95.2,1.07
2025-01-28,2025,1,5,1,Tuesday,0,,0,0,166,4,54,126,54,72,166.53,100.0,8992.62,220,100.0,40.88,166.53,High,Moderate,93.6,152.16,142.42,90.9,98.1,95.7,0.95
2025-01-29,2025,1,5,2,Wednesday,0,,0,0,102,3,118,117,117,0,166.67,99.2,19500.39,219,99.5,88.64,166.67,Low,Moderate,91.8,151.62,139.19,89.9,97.9,98.2,0.915
2025-01-30,2025,1,5,3,Thursday,0,,0,0,149,4,71,122,71,51,164.28,100.0,11663.88,220,100.0,53.02,164.28,High,Moderate,95.6,148.25,141.73,86.0,94.5,99.3,0.866
2025-01-31,2025,1,5,4,Friday,0,,0,0,189,4,31,101,31,70,150.78,100.0,4674.18,220,100.0,21.25,150.78,High,Low,92.0,137.45,126.45,78.7,89.7,95.5,0.824
2025-02-01,2025,2,5,5,Saturday,1,,0,0,111,2,109,94,94,0,149.64,86.2,14066.16,205,93.2,63.94,149.64,Low,Low,87.8,138.25,121.38,79.0,89.4,94.9,0.832
2025-02-02,2025,2,5,6,Sunday,1,,0,0,56,2,164,66,66,0,138.0,40.2,9108.0,122,55.5,41.4,138.0,Low,Soft,52.4,128.13,67.14,80.4,89.9,94.0,0.855
2025-02-03,2025,2,6,0,Monday,0,,0,0,40,1,180,116,116,0,142.54,64.4,16534.64,156,70.9,75.16,142.54,Low,Moderate,65.4,130.94,85.63,78.4,90.1,94.9,0.826
2025-02-04,2025,2,6,1,Tuesday,0,,0,0,0,0,220,160,160,0,152.6,72.7,24416.0,160,72.7,110.98,152.6,Low,High,68.1,143.23,97.54,93.6,92.2,98.4,0.951
2025-02-05,2025,2,6,2,Wednesday,0,,0,0,0,0,220,149,149,0,152.47,67.7,22718.03,149,67.7,103.26,152.47,Low,Moderate,63.6,139.44,88.68,98.1,94.0,99.2,0.989
2025-02-06,2025,2,6,3,Thursday,0,,0,0,0,0,220,126,126,0,148.63,57.3,18727.38,126,57.3,85.12,148.63,Low,Moderate,53.4,131.66,70.31,106.0,96.0,99.5,1.065
2025-02-07,2025,2,6,4,Friday,0,,0,0,35,1,185,93,93,0,148.01,50.3,13764.93,128,58.2,62.57,148.01,Low,Low,55.8,130.63,72.89,114.9,96.8,98.7,1.164
2025-02-08,2025,2,6,5,Saturday,1,,0,0,35,1,185,102,102,0,153.36,55.1,15642.72,137,62.3,71.1,153.36,Low,Low,58.0,136.46,79.15,116.0,97.5,98.3,1.18
2025-02-09,2025,2,6,6,Sunday,1,,0,0,35,1,185,74,74,0,141.26,40.0,10453.24,109,49.5,47.51,141.26,Low,Low,45.8,133.56,61.17,117.1,98.8,97.4,1.202
2025-02-10,2025,2,7,0,Monday,0,,0,0,75,1,145,146,145,1,154.32,100.0,22376.4,220,100.0,101.71,154.32,Low,Moderate,94.0,148.01,139.13,121.3,99.9,101.2,1.199
2025-02-11,2025,2,7,1,Tuesday,0,,0,0,75,1,145,157,145,12,175.9,100.0,25505.5,220,100.0,115.93,175.9,Medium,Moderate,93.1,163.91,152.6,119.1,106.4,104.2,1.143
2025-02-12,2025,2,7,2,Wednesday,0,,0,0,40,1,180,137,137,0,155.09,76.1,21247.33,177,80.5,96.58,155.09,Low,Moderate,74.6,137.78,102.78,117.4,107.8,104.8,1.12
2025-02-13,2025,2,7,3,Thursday,0,,0,0,0,0,220,150,150,0,152.19,68.2,22828.5,150,68.2,103.77,152.19,Low,Moderate,66.1,138.05,91.25,120.9,113.4,105.0,1.151
2025-02-14,2025,2,7,4,Friday,0,,0,0,0,0,220,95,95,0,140.62,43.2,13358.9,95,43.2,60.72,140.62,Low,Low,40.3,132.17,53.26,121.1,118.0,104.2,1.162
2025-02-15,2025,2,7,5,Saturday,1,,0,0,50,1,170,100,100,0,145.58,58.8,14558.0,150,68.2,66.17,145.58,Low,Low,64.0,139.56,89.32,120.9,118.4,103.5,1.168
2025-02-16,2025,2,7,6,Sunday,1,,0,0,60,1,160,73,73,0,137.76,45.6,10056.48,133,60.5,45.71,137.76,Low,Low,58.1,129.1,75.01,120.7,118.9,102.7,1.175
2025-02-17,2025,2,8,0,Monday,0,,0,0,0,0,220,121,121,0,138.39,55.0,16745.19,121,55.0,76.11,138.39,Low,Moderate,52.0,125.21,65.11,117.3,119.3,103.4,1.134
2025-02-18,2025,2,8,1,Tuesday,0,,0,0,0,0,220,153,153,0,148.81,69.5,22767.93,153,69.5,103.49,148.81,Low,Moderate,64.3,143.98,92.58,118.4,118.8,106.6,1.111
2025-02-19,2025,2,8,2,Wednesday,0,,0,0,129,2,91,166,91,75,163.93,100.0,14917.63,220,100.0,67.81,163.93,High,High,93.8,158.44,148.62,111.9,114.6,105.9,1.057
2025-02-20,2025,2,8,3,Thursday,0,,0,0,220,4,0,149,0,149,162.88,0.0,0.0,220,100.0,0.0,162.88,Sold Out,Moderate,94.9,144.05,136.7,90.4,105.6,101.5,0.891
2025-02-21,2025,2,8,4,Friday,0,,0,0,197,3,23,102,23,79,159.15,100.0,3660.45,220,100.0,16.64,159.15,High,Low,95.0,154.21,146.5,80.1,100.6,98.1,0.817
2025-02-22,2025,2,8,5,Saturday,1,,0,0,220,3,0,97,0,97,158.87,0.0,0.0,220,100.0,0.0,158.87,Sold Out,Low,96.6,143.35,138.48,65.9,93.4,94.9,0.694
2025-02-23,2025,2,8,6,Sunday,1,,0,0,220,4,0,72,0,72,147.95,0.0,0.0,220,100.0,0.0,147.95,Sold Out,Low,92.5,138.07,127.71,55.4,88.1,92.1,0.602
2025-02-24,2025,2,9,0,Monday,0,,0,0,220,4,0,119,0,119,154.68,0.0,0.0,220,100.0,0.0,154.68,Sold Out,Moderate,94.5,140.58,132.85,38.1,77.7,89.1,0.428
2025-02-25,2025,2,9,1,Tuesday,0,,0,0,68,1,152,148,148,0,167.02,97.4,24718.96,216,98.2,112.36,167.02,Low,Moderate,94.4,153.28,144.7,37.4,77.9,92.1,0.406
2025-02-26,2025,2,9,2,Wednesday,0,,0,0,0,0,220,154,154,0,145.33,70.0,22380.82,154,70.0,101.73,145.33,Low,Moderate,67.8,139.95,94.89,46.4,79.1,92.9,0.499
2025-02-27,2025,2,9,3,Thursday,0,,0,0,135,2,85,133,85,48,166.21,100.0,14127.85,220,100.0,64.22,166.21,High,Moderate,94.0,149.77,140.78,58.6,74.5,94.0,0.623
2025-02-28,2025,2,9,4,Friday,0,,0,0,184,4,36,113,36,77,164.47,100.0,5920.92,220,100.0,26.91,164.47,High,Low,95.2,148.03,140.92,60.4,70.3,91.3,0.662
2025-03-01,2025,3,9,5,Saturday,1,,0,0,137,2,83,124,83,41,169.24,100.0,14046.92,220,100.0,63.85,169.24,High,Moderate,93.5,159.25,148.9,72.3,69.1,91.7,0.788
2025-03-02,2025,3,9,6,Sunday,1,,0,0,75,1,145,85,85,0,143.69,58.6,12213.65,160,72.7,55.52,143.69,Low,Low,67.0,126.94,85.05,84.4,69.9,93.5,0.903
2025-03-03,2025,3,10,0,Monday,0,,0,0,0,0,220,152,152,0,154.08,69.1,23420.16,152,69.1,106.46,154.08,Low,Moderate,63.7,148.99,94.91,106.1,72.1,95.4,1.112
2025-03-04,2025,3,10,1,Tuesday,0,,0,0,0,0,220,159,159,0,157.92,72.3,25109.28,159,72.3,114.13,157.92,Low,High,67.3,147.39,99.19,107.7,72.6,98.5,1.093
2025-03-05,2025,3,10,2,Wednesday,0,,0,0,0,0,220,177,177,0,169.17,80.5,29943.09,177,80.5,136.1,169.17,Low,High,77.3,152.55,117.92,111.0,78.7,100.5,1.104
2025-03-06,2025,3,10,3,Thursday,0,Arnold Sports Festival,1,0,70,3,150,218,150,68,192.55,100.0,28882.5,220,100.0,131.28,192.55,High,Peak,95.5,183.77,175.5,120.3,89.4,100.2,1.201
2025-03-07,2025,3,10,4,Friday,0,Arnold Sports Festival,1,0,52,2,168,218,168,50,196.67,100.0,33040.56,220,100.0,150.18,196.67,High,Peak,96.0,185.43,178.01,139.1,99.8,100.8,1.38
2025-03-08,2025,3,10,5,Saturday,1,Arnold Sports Festival,1,0,103,2,117,218,117,101,210.64,100.0,24644.88,220,100.0,112.02,210.64,High,Peak,92.3,189.99,175.36,144.0,108.1,100.5,1.433
2025-03-09,2025,3,10,6,Sunday,1,Arnold Sports Festival,1,0,184,4,36,218,36,182,192.09,100.0,6915.24,220,100.0,31.43,192.09,High,Peak,96.0,170.23,163.42,137.0,110.7,98.6,1.389
