RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202401-64474,Lost,Global Industries,Customer Advisory Board,Corporate,In-person,Full Package,Finance,Finance,Third-Party Planner,Medium,2023-11-27,2023-12-18,9,2024-01-24,2024-01-25,1,58,12,12,14,1,Boardroom,1,0,12,0.0,0.0,4,47.6,148.43,140.66,1810.45,1704.03,980.67,4495.15,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,1,3,53.8,46.2,1,115.57,153.94,269.51,174.22,153.94,1,0.0,12,0,0,0,1,3,3,24,0,1,1,Boardroom,2,0,2.0,356.21,889,0,1510.99,0,0,0,0,0.0,1.0
L-202401-49462,Lost,Pharmaceutical Partners,Customer Advisory Board,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Low,2023-11-14,2023-12-02,8,2024-01-27,2024-01-29,2,74,48,96,62,1,Half Ballroom,1,0,10,0.0,0.0,3,47.6,154.14,160.16,16218.33,4353.56,9843.47,30415.36,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,1,2,70.5,29.5,1,113.5,176.6,290.1,176.6,290.1,2,25.0,36,48,0,0,1,1,2,16,1,0,1,Theater,3,1,2.7,1168.15,361,209,2520.81,1,0,0,0,50.0,0.52
L-202401-21443,Lost,Private Individual,Charity Gala,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2023-04-03,2023-05-12,25,2024-01-29,2024-01-30,1,301,31,31,37,1,Breakout Room,1,0,14,1.0,72179.81,4,50.9,147.34,152.38,4790.4,3397.85,4251.8,12440.05,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,1,3,54.8,45.2,1,88.6,133.35,221.95,221.95,133.35,1,0.0,31,0,0,0,1,8,3,36,0,0,1,Banquet,1,0,0.92,526.29,1157,0,2729.98,0,0,0,0,100.0,0.93
L-202401-93435,Lost,Manufacturing Alliance,Strategic Planning Retreat,Corporate,In-person,Full Package,Finance,Finance,RFP,Medium,2023-10-31,2023-11-20,10,2024-01-31,2024-02-02,2,92,42,84,47,1,Half Ballroom,1,1,10,0.0,0.0,4,47.2,145.4,137.58,13257.96,4839.98,8132.4,26230.34,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,1,4,66.9,33.1,1,75.55,152.68,228.23,228.23,152.68,2,19.0,34,42,0,0,1,2,1,8,1,0,1,Theater,2,0,1.53,1358.51,1088,1080,3113.92,1,0,0,0,100.0,0.39
L-202402-32298,Lost,Manufacturing Alliance,Sales Kickoff,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,High,2023-10-26,2023-11-18,14,2024-02-03,2024-02-06,3,100,25,75,28,1,Breakout Room,1,0,9,0.0,0.0,4,53.0,157.37,155.2,11902.53,7510.43,5733.0,25145.96,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,3,52.9,47.1,1,58.3,137.19,195.49,195.49,137.19,2,18.2,14,25,21,0,1,1,2,16,0,0,1,Theater,2,0,2.48,570.39,340,1228,4420.49,4,0,0,0,0.0,0.7
L-202402-35987,Lost,Insurance Federation,Annual Member Conference,Association,Hybrid,Rooms Only,Association,Association,Sales Call,Medium,2023-06-02,2023-06-25,19,2024-02-03,2024-02-05,2,246,89,178,97,0,,1,0,4,0.0,0.0,2,57.4,157.71,145.24,29413.38,0.0,0.0,29413.38,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,2,4,74.9,25.1,1,85.52,146.58,232.1,232.1,150.46,2,6.7,83,89,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202402-40862,Lost,Manufacturing Alliance,Performance Review Summit,Corporate,In-person,Full Package,Government,Government,Sales Call,Medium,2023-11-19,2023-12-12,13,2024-02-03,2024-02-04,1,76,65,65,75,1,Half Ballroom,1,0,10,1.0,72003.04,3,55.0,164.01,159.9,11198.69,2798.01,5947.04,19943.74,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,2,4,63.2,36.8,1,137.79,143.92,281.71,234.14,143.92,1,0.0,65,0,0,0,1,2,3,36,1,0,1,Classroom,0,0,0.46,1234.24,0,3930,6228.24,3,0,0,0,100.0,0.62
L-202402-72347,Lost,Nonprofit Foundation,Faith-Based Conference,SMERF,Hybrid,Meeting Only,Education,Education,Direct Inquiry,Medium,2023-09-18,2023-10-08,15,2024-02-07,2024-02-09,2,142,0,0,47,1,Half Ballroom,0,1,5,1.0,54041.59,4,62.0,157.95,0.0,0.0,2905.55,3470.74,6376.29,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,1,0,1,Classroom,3,1,2.77,1326.45,937,1048,3920.44,4,0,0,0,0.0,0.39
L-202402-34975,Lost,Private Party,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,High,2023-05-11,2023-06-01,14,2024-02-08,2024-02-10,2,273,39,78,46,1,Half Ballroom,1,0,7,0.0,0.0,4,53.9,156.38,151.14,13520.51,5857.33,11508.95,30886.79,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,2,3,70.0,30.0,1,97.24,189.1,286.34,235.61,235.61,2,25.6,29,39,0,0,1,1,2,16,1,0,1,Banquet,3,1,2.61,1048.07,817,1185,2460.09,5,0,0,0,0.0,0.38
L-202402-74447,Lost,Youth Organization,Cultural Heritage Festival,SMERF,In-person,Full Package,Government,Government,Referral,Low,2023-10-23,2023-11-16,10,2024-02-09,2024-02-11,2,109,59,118,77,1,Half Ballroom,1,1,14,1.0,24560.81,1,53.7,160.99,168.57,20303.25,3281.19,7756.05,31340.49,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,2,2,54.8,45.2,1,57.91,138.65,196.56,196.56,138.65,2,0.0,59,59,0,0,1,2,1,8,1,0,1,Classroom,0,0,0.48,840.76,0,1722,3330.77,3,0,0,0,100.0,0.64
L-202402-62694,Lost,Nonprofit Foundation,Sports Team Tournament,SMERF,In-person,Full Package,Education,Education,Third-Party Planner,Low,2023-10-18,2023-11-15,14,2024-02-10,2024-02-12,2,115,30,60,38,1,Breakout Room,1,1,14,0.0,0.0,4,56.6,148.21,141.5,8943.94,2977.29,3196.09,15117.32,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,2,3,66.3,33.7,1,105.71,125.09,230.8,230.8,125.09,2,10.0,27,30,0,0,1,3,2,16,0,0,1,Classroom,2,0,2.47,437.23,1062,6795,9213.96,3,0,0,0,100.0,0.95
L-202402-89478,Lost,Pharmaceutical Partners,Annual Sales Conference,Corporate,In-person,Full Package,Legal,Legal,Sales Call,Medium,2023-11-27,2023-12-21,13,2024-02-16,2024-02-18,2,81,45,90,49,1,Half Ballroom,1,0,11,0.0,0.0,4,56.3,159.54,153.86,15319.66,4707.35,7306.0,27333.01,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,2,58.3,41.7,1,69.94,154.89,224.83,224.83,154.89,2,17.8,37,45,0,0,1,1,1,8,1,0,1,Theater,0,0,0.37,840.83,0,2328,4478.06,4,0,0,0,0.0,0.41
L-202402-73680,Lost,Manufacturing Alliance,Town Hall Meeting,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Cvent,High,2023-12-16,2023-12-30,9,2024-02-21,2024-02-22,1,67,61,61,67,0,,1,0,5,0.0,0.0,2,50.0,157.94,148.69,9191.8,0.0,0.0,9191.8,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,4,53.6,46.4,1,64.99,130.8,195.79,195.79,142.49,1,0.0,61,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202402-89405,Lost,Dental Association,Board Retreat,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,Medium,2023-07-27,2023-08-22,15,2024-02-21,2024-02-23,2,209,54,108,73,1,Half Ballroom,1,0,11,1.0,47378.71,2,56.1,157.42,153.63,17180.75,5383.62,11212.56,33776.93,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,4,61.6,38.4,1,127.38,147.07,274.45,219.56,147.07,2,7.4,50,54,0,0,2,1,2,16,1,0,1,Classroom,2,0,1.68,1650.75,251,1520,2249.13,4,1,0,0,0.0,0.61
L-202402-52006,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Technology,Technology,Direct Inquiry,High,2023-12-06,2023-12-20,7,2024-02-25,2024-02-27,2,81,55,110,60,1,Half Ballroom,1,0,7,1.0,75328.02,1,56.1,159.15,143.68,17526.94,6815.62,11094.52,35437.08,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,2,63.3,36.7,0,154.65,134.46,289.11,0.0,134.46,2,1.8,54,55,0,0,1,4,2,24,1,0,1,Banquet,3,1,2.63,1005.35,1200,0,2480.75,0,0,0,0,100.0,0.5
L-202402-53160,Lost,Industry Trade Group,Regional Chapter Meeting,Association,In-person,Full Package,Other,Other,Website,Low,2023-06-07,2023-07-03,18,2024-02-25,2024-02-27,2,263,70,140,92,1,Half Ballroom,1,0,8,0.0,0.0,3,59.8,150.93,152.28,21210.28,4978.55,15394.95,41583.78,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,2,3,68.0,32.0,1,17.09,151.59,168.68,168.68,151.59,2,8.6,64,70,0,0,1,2,1,12,1,0,1,Theater,2,0,1.7,1385.56,32,1448,3408.87,4,0,0,0,0.0,0.77
L-202402-54729,Lost,Banking Consortium,Town Hall Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,High,2023-11-12,2023-12-03,12,2024-02-25,2024-02-27,2,105,45,90,50,1,Half Ballroom,1,0,9,1.0,58443.19,4,55.6,146.99,135.34,14032.75,5048.71,8719.02,27800.48,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,2,2,54.0,46.0,0,0.44,135.36,135.8,0.0,135.36,2,26.7,33,45,0,0,1,7,3,24,1,0,1,Theater,3,1,2.62,1318.16,827,1085,4336.59,1,0,0,0,100.0,0.42
L-202402-57636,Lost,Nonprofit Foundation,Band Competition,SMERF,In-person,Rooms Only,Education,Education,RFP,Low,2023-12-01,2023-12-25,21,2024-02-29,2024-03-02,2,90,80,160,88,0,,1,0,3,0.0,0.0,4,55.9,148.52,134.61,24027.75,0.0,0.0,24027.75,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,3,68.3,31.7,1,147.33,132.06,279.39,189.97,132.06,2,1.2,79,80,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202402-60283,Lost,Private Individual,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Other,Other,Direct Inquiry,Medium,2023-05-14,2023-07-08,41,2024-02-29,2024-03-02,2,291,32,64,38,1,Breakout Room,1,1,14,1.0,12000.97,2,58.5,156.2,142.68,10888.52,5712.01,10904.67,27505.2,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,2,62.1,37.9,1,39.26,188.16,227.42,227.42,188.16,2,37.5,20,32,0,0,1,1,1,4,0,0,1,Banquet,2,0,2.35,547.25,24,370,1308.26,1,0,0,0,100.0,0.95
L-202403-49998,Lost,Energy Solutions,Town Hall Meeting,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Direct Inquiry,Medium,2023-12-06,2023-12-24,11,2024-03-02,2024-03-03,1,87,52,52,57,0,,0,0,7,1.0,56611.2,4,66.4,157.53,156.07,7843.76,0.0,0.0,7843.76,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,3,3,57.0,43.0,1,87.88,134.82,222.7,222.7,134.82,1,0.0,52,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202403-64732,Lost,Global Industries,Annual Sales Conference,Corporate,In-person,Full Package,Technology,Technology,Website,Low,2023-12-03,2023-12-24,14,2024-03-03,2024-03-05,2,91,50,100,63,1,Half Ballroom,1,1,7,1.0,50361.84,3,62.7,155.4,161.57,16623.64,5501.69,8808.82,30934.15,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,3,70.3,29.7,1,92.27,134.95,227.22,227.22,138.61,2,12.0,44,50,0,0,1,1,1,8,1,0,1,Classroom,1,0,0.72,862.26,829,2388,4417.92,4,0,0,0,100.0,0.53
L-202403-89541,Lost,Banking Consortium,New Hire Orientation,Corporate,In-person,Meeting Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2023-12-23,2024-01-11,11,2024-03-03,2024-03-05,2,71,0,0,76,1,Half Ballroom,1,0,8,1.0,17884.68,3,64.0,155.27,0.0,0.0,5630.67,12168.31,17798.98,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,8,3,12,1,0,1,Theater,1,0,0.62,1183.41,1135,2264,4685.06,1,0,0,0,100.0,0.63
L-202403-79422,Lost,HR Professionals Network,Certification Training,Association,In-person,Full Package,Association,Association,Third-Party Planner,High,2023-05-07,2023-05-31,16,2024-03-05,2024-03-07,2,303,70,140,93,1,Half Ballroom,1,0,8,0.0,0.0,1,63.0,162.01,158.04,22125.47,5981.68,18450.14,46557.29,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,3,2,56.3,43.7,1,42.43,146.17,188.6,188.6,146.17,2,2.9,68,70,0,0,1,4,2,8,1,0,1,Theater,1,0,0.69,1007.51,1439,2596,6511.19,1,0,0,0,0.0,0.78
L-202403-54433,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Professional Services,Professional Services,Direct Inquiry,Medium,2024-02-04,2024-02-25,11,2024-03-08,2024-03-10,2,33,23,46,25,1,Breakout Room,1,0,10,1.0,70363.42,2,76.6,189.38,172.94,7092.44,4991.56,4955.22,17039.22,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,3,64.5,35.5,1,81.51,149.25,230.76,230.76,149.25,2,47.8,12,23,0,0,1,5,2,16,0,0,1,Theater,1,0,0.66,547.21,279,12860,13863.48,4,1,1,1,100.0,0.62
L-202403-62286,Lost,Senior Adventures,Cultural Heritage Journey,Corporate,In-person,Rooms Only,Legal,Legal,Third-Party Planner,Medium,2023-12-13,2023-12-30,10,2024-03-08,2024-03-10,2,86,28,56,30,0,,1,1,7,0.0,0.0,1,79.6,185.93,176.08,8879.89,0.0,0.0,8879.89,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,3,2,56.3,43.7,0,139.09,129.26,268.35,0.0,129.26,2,14.3,24,28,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202403-49748,Lost,Professional Engineers Society,Professional Development Symposium,Association,In-person,Rooms Only,Other,Other,Website,Medium,2023-07-09,2023-07-29,15,2024-03-10,2024-03-11,1,245,49,49,53,0,,1,0,5,0.0,0.0,2,79.1,184.31,183.21,8473.08,0.0,0.0,8473.08,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,2,54.1,45.9,0,2.57,149.01,151.58,0.0,151.58,1,0.0,49,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202403-26119,Lost,Education Foundation,Regional Chapter Meeting,Association,In-person,Full Package,Education,Education,Repeat Client,Medium,2023-09-12,2023-10-16,21,2024-03-11,2024-03-13,2,181,50,100,61,1,Half Ballroom,1,0,13,0.0,0.0,1,62.2,159.14,153.22,16015.66,3880.86,12283.34,32179.86,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,3,2,70.9,29.1,1,36.67,249.17,285.84,249.17,285.84,2,16.0,42,50,0,0,2,2,1,12,1,0,1,Banquet,0,0,0.37,1974.79,0,1974,3176.18,3,0,0,0,0.0,0.51
L-202403-96005,Lost,Personal Event,Milestone Birthday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,High,2023-09-02,2023-10-26,40,2024-03-11,2024-03-12,1,191,5,5,5,1,Boardroom,1,0,14,1.0,61677.24,2,66.5,160.74,165.05,814.13,2021.18,501.55,3336.86,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,3,4,73.2,26.8,1,138.03,142.92,280.95,190.23,142.92,1,0.0,5,0,0,0,1,1,2,8,0,1,1,Boardroom,3,1,2.79,348.5,1445,3400,7225.38,5,0,0,0,100.0,0.36
L-202403-82562,Lost,Family Celebration,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Medium,2023-06-07,2023-07-13,25,2024-03-13,2024-03-15,2,280,33,66,43,1,Half Ballroom,1,1,11,0.0,0.0,1,61.0,156.34,148.71,10881.34,6868.47,12520.82,30270.63,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,2,68.2,31.8,1,120.27,125.1,245.37,245.37,125.1,2,12.1,29,33,0,0,1,2,2,16,1,0,1,Banquet,3,1,2.7,1179.87,1257,2532,8217.21,2,0,0,0,100.0,0.36
L-202403-42264,Lost,Accounting Institute,Awards Gala Weekend,Association,In-person,Full Package,Government,Government,Cvent,Medium,2023-09-14,2023-10-12,14,2024-03-14,2024-03-15,1,182,79,79,102,1,Half Ballroom,1,0,14,0.0,0.0,3,69.9,161.94,155.55,12269.27,2564.74,11623.32,26457.33,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,4,52.8,47.2,1,81.43,143.19,224.62,224.62,143.19,1,0.0,79,0,0,0,2,2,2,16,1,0,1,Classroom,0,0,0.48,1384.73,0,3798,6012.08,3,0,0,0,0.0,0.85
L-202403-26958,Lost,Social Event,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,High,2023-03-25,2023-05-03,25,2024-03-16,2024-03-17,1,357,42,42,57,1,Half Ballroom,1,0,14,0.0,0.0,2,65.2,163.64,148.31,6866.24,2796.79,5775.83,15438.86,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,3,2,71.0,29.0,1,60.9,175.33,236.23,236.23,175.33,1,0.0,42,0,0,0,1,3,2,24,1,0,1,Banquet,2,0,2.04,1230.69,473,4398,5373.61,2,0,0,0,100.0,0.47
L-202403-47214,Lost,Banking Consortium,Regional Team Meeting,Corporate,Hybrid,Full Package,Technology,Technology,Repeat Client,Low,2024-01-05,2024-01-22,10,2024-03-17,2024-03-18,1,72,5,5,5,1,Boardroom,1,0,7,1.0,36162.68,2,64.3,158.62,162.02,865.87,1437.03,421.24,2724.14,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,3,3,67.3,32.7,1,49.34,126.83,176.17,176.17,126.83,1,0.0,5,0,0,0,1,2,1,8,0,1,1,Boardroom,2,0,2.03,255.5,876,2310,3589.94,3,0,0,0,100.0,0.36
L-202403-68973,Lost,Local School District,Military Reunion,SMERF,Hybrid,Full Package,Association,Association,RFP,Low,2023-11-23,2023-12-18,18,2024-03-17,2024-03-19,2,115,46,92,52,1,Half Ballroom,1,1,7,1.0,76446.67,1,63.6,157.86,149.71,14305.16,3126.4,4332.11,21763.67,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,3,63.4,36.6,1,127.76,159.43,287.19,240.57,240.57,2,15.2,39,46,0,0,1,2,2,24,1,0,1,Theater,1,0,1.21,1273.38,810,3344,7056.39,4,0,0,0,0.0,0.43
L-202403-50481,Lost,Social Event,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-09-02,2023-10-03,24,2024-03-19,2024-03-20,1,199,34,34,43,1,Half Ballroom,1,0,7,0.0,0.0,4,62.4,163.7,151.3,5700.82,3000.56,6260.34,14961.72,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,3,3,56.8,43.2,1,115.48,126.3,241.78,241.78,126.3,1,0.0,34,0,0,0,1,7,3,24,1,0,1,Reception,2,0,1.6,1347.44,508,26075,27134.19,5,1,0,0,0.0,0.36
L-202403-54453,Lost,Social Event,Retirement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-06-02,2023-07-19,37,2024-03-19,2024-03-20,1,291,35,35,39,1,Breakout Room,1,0,10,0.0,0.0,1,64.2,162.95,148.12,5325.18,3226.62,5008.12,13559.92,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,3,3,57.2,42.8,0,119.94,148.67,268.61,0.0,148.67,1,0.0,35,0,0,0,1,5,2,24,0,0,1,Reception,2,0,2.22,576.12,1296,15140,19925.43,4,0,1,1,100.0,0.97
L-202403-31237,Lost,Family Celebration,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Medium,2023-05-06,2023-06-03,20,2024-03-26,2024-03-27,1,325,30,30,35,1,Breakout Room,1,0,8,0.0,0.0,3,59.5,159.15,150.81,4701.54,3071.38,5055.75,12828.67,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,3,4,63.5,36.5,1,154.79,138.35,293.14,183.16,138.35,1,0.0,30,0,0,0,1,1,1,8,0,0,1,Banquet,3,1,2.63,428.85,716,2082,3788.55,3,0,0,0,0.0,0.88
L-202403-86230,Lost,Pharmaceutical Partners,Product Launch Event,Corporate,In-person,Full Package,Healthcare,Healthcare,Cvent,Medium,2024-01-30,2024-02-24,13,2024-03-26,2024-03-27,1,56,49,49,64,1,Half Ballroom,1,0,12,0.0,0.0,1,56.6,157.19,159.69,7789.66,2754.13,6260.61,16804.4,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,3,2,74.8,25.2,1,53.94,135.94,189.88,189.88,135.94,1,0.0,49,0,0,0,2,7,3,36,1,0,1,Classroom,1,0,1.24,1649.97,564,11130,13268.93,3,0,0,0,50.0,0.53
L-202403-87660,Lost,State Medical Association,Professional Development Symposium,Association,In-person,Full Package,Education,Education,Website,Medium,2023-09-06,2023-10-03,19,2024-03-29,2024-03-31,2,205,100,200,117,1,Half Ballroom,1,0,8,0.0,0.0,4,62.6,161.93,165.03,31005.47,6235.02,18897.73,56138.22,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,3,2,67.6,32.4,0,6.89,136.42,143.31,0.0,136.42,2,1.0,99,100,0,0,1,2,3,24,1,0,1,Theater,2,0,1.93,1064.76,1119,3678,5904.59,3,0,0,0,0.0,0.97
L-202403-95033,Lost,Faith Community,Band Competition,SMERF,In-person,Full Package,SMERF,SMERF,Website,Low,2023-12-31,2024-01-24,15,2024-03-29,2024-03-30,1,89,27,27,35,1,Breakout Room,1,0,9,0.0,0.0,1,60.5,161.92,146.5,4645.07,1563.49,1456.34,7664.9,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,3,4,72.6,27.4,1,114.13,137.57,251.7,251.7,137.57,1,0.0,27,0,0,0,1,4,2,24,0,0,1,Classroom,2,0,1.66,365.52,907,1224,6771.18,2,0,0,0,100.0,0.88
L-202403-88852,Lost,Social Event,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Other,Other,Referral,Low,2023-06-14,2023-07-23,29,2024-03-30,2024-03-31,1,290,13,13,14,1,Boardroom,1,0,10,0.0,0.0,4,62.2,156.17,154.51,2120.04,1930.51,1872.66,5923.21,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,3,65.9,34.1,0,153.59,127.12,280.71,0.0,127.12,1,0.0,13,0,0,0,1,1,2,16,0,1,1,Boardroom,3,1,2.74,252.14,583,439,1552.49,1,0,0,0,100.0,1.0
L-202404-98172,Lost,Community Church,Cultural Heritage Festival,SMERF,Virtual,Meeting Only,Other,Other,Sales Call,High,2023-11-09,2023-12-01,13,2024-04-01,2024-04-02,1,144,0,0,77,1,Half Ballroom,1,0,9,1.0,77536.75,4,79.1,163.36,0.0,0.0,2024.54,3468.99,5493.53,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,2,16,1,0,1,Banquet,2,0,2.24,942.68,1386,2265,4738.13,5,1,0,1,0.0,0.64
L-202404-36099,Lost,Energy Solutions,Innovation Workshop,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,Low,2024-02-16,2024-03-06,11,2024-04-02,2024-04-03,1,46,70,70,82,1,Half Ballroom,1,0,8,1.0,55965.79,4,79.7,165.77,166.26,12005.28,2628.68,8186.94,22820.9,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,4,4,71.3,28.7,1,112.61,136.71,249.32,249.32,136.71,1,0.0,70,0,0,0,2,1,1,8,1,0,1,Classroom,1,0,1.49,1602.91,21,358,899.54,1,0,0,0,50.0,0.68
L-202404-84593,Lost,Social Event,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Travel,Travel/Hospitality,RFP,Medium,2023-04-05,2023-05-24,40,2024-04-04,2024-04-06,2,365,25,50,31,1,Breakout Room,1,1,9,0.0,0.0,2,79.7,169.61,173.41,7630.07,5750.19,8175.64,21555.9,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,4,4,63.8,36.2,0,137.22,138.5,275.72,0.0,150.42,2,0.0,25,25,0,0,1,2,2,16,0,0,1,Banquet,3,1,2.69,441.29,1120,4140,6023.95,3,0,0,0,50.0,0.78
L-202404-93724,Lost,TechCorp Solutions,Town Hall Meeting,Corporate,In-person,Full Package,Legal,Legal,Direct Inquiry,Medium,2024-02-06,2024-03-04,13,2024-04-08,2024-04-10,2,62,62,124,81,1,Half Ballroom,1,0,14,1.0,46671.64,1,73.7,168.44,153.65,20890.6,6209.32,11263.09,38363.01,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,4,2,64.9,35.1,0,25.16,125.86,151.02,0.0,125.86,2,1.6,61,62,0,0,1,2,3,24,1,0,1,Classroom,2,0,2.3,833.74,1214,494,4158.7,1,0,0,0,50.0,0.68
