geoid,lat,lon,mean_sign_post,local_moran_I,quadrant,p_approx
2011430,37.60130,-98.83998,-1.000,3.0053,LL,0.0000
2011490,39.14780,-95.68209,-1.000,3.0053,LL,0.0000
2011520,37.14866,-96.16848,-1.000,3.0053,LL,0.0000
2011550,37.92812,-97.41650,-1.000,3.0053,LL,0.0000
2011640,38.98797,-94.69366,-1.000,3.0053,LL,0.0000
2011700,39.14197,-95.84039,-1.000,3.0053,LL,0.0000
2011760,38.93606,-97.39982,-1.000,3.0053,LL,0.0000
2011850,38.76001,-94.81003,-1.000,3.0053,LL,0.0000
2011910,38.05020,-98.71992,-1.000,3.0053,LL,0.0000
2012000,38.83151,-94.67275,-1.000,3.0053,LL,0.0000
2012030,38.20966,-98.24329,-1.000,3.0053,LL,0.0000
2012150,37.99524,-101.79369,-1.000,3.0053,LL,0.0000
2012180,38.96347,-95.56933,-1.000,3.0053,LL,0.0000
2012210,39.14790,-95.07719,-1.000,3.0053,LL,0.0000
2012260,39.03783,-95.68818,-1.000,3.0053,LL,0.0000
2012300,37.80029,-97.02892,-1.000,3.0053,LL,0.0000
2012360,39.06311,-94.72117,-1.000,3.0053,LL,0.0000
2012420,37.57273,-101.32119,-1.000,3.0053,LL,0.0000
2012450,37.83983,-94.95454,-1.000,3.0053,LL,0.0000
2012510,37.84792,-97.34480,-1.000,3.0053,LL,0.0000
2012540,39.34350,-95.49211,-1.000,3.0053,LL,0.0000
2012780,39.66680,-96.68835,-1.000,3.0053,LL,0.0000
2012810,38.37293,-95.72272,-1.000,3.0053,LL,0.0000
2012840,37.26056,-97.42766,-1.000,3.0053,LL,0.0000
2012870,38.68365,-95.10430,-1.000,3.0053,LL,0.0000
2012990,37.69837,-97.30925,-1.000,3.0053,LL,0.0000
2013020,39.35532,-95.29019,-1.000,3.0053,LL,0.0000
2013050,37.24070,-96.95885,-1.000,3.0053,LL,0.0000
2013110,37.89414,-95.71076,-1.000,3.0053,LL,0.0000
2100030,37.10556,-85.28138,1.000,0.5819,HH,0.0000
2100070,36.75077,-86.19246,1.000,0.5819,HH,0.0000
2100081,37.21382,-87.13409,1.000,0.5819,HH,0.0000
2100120,38.00540,-84.98642,1.000,0.5819,HH,0.0000
2100150,38.45409,-82.64702,1.000,0.5819,HH,0.0000
2100210,37.05132,-89.01037,1.000,0.5819,HH,0.0000
2100270,37.81936,-85.46705,1.000,0.5819,HH,0.0000
2100300,36.96280,-85.93211,1.000,0.5819,HH,0.0000
2100330,38.15225,-83.73764,1.000,0.5819,HH,0.0000
2100360,39.04555,-84.55615,1.000,0.5819,HH,0.0000
2100390,36.73239,-83.67242,1.000,0.5819,HH,0.0000
2100480,37.57637,-84.29649,1.000,0.5819,HH,0.0000
2100510,38.98160,-84.74541,1.000,0.5819,HH,0.0000
2100540,38.20256,-84.20986,1.000,0.5819,HH,0.0000
2100570,36.98325,-86.44548,1.000,0.5819,HH,0.0000
2100620,38.34815,-82.69356,1.000,0.5819,HH,0.0000
2100630,37.61810,-84.86835,1.000,0.5819,HH,0.0000
2100660,38.68036,-84.11524,1.000,0.5819,HH,0.0000
2100690,37.51781,-83.31716,1.000,0.5819,HH,0.0000
2100720,37.77799,-86.43292,1.000,0.5819,HH,0.0000
2100750,37.97794,-85.66810,1.000,0.5819,HH,0.0000
2100780,37.74794,-84.75122,1.000,0.5819,HH,0.0000
2100810,37.20701,-86.68247,1.000,0.5819,HH,0.0000
2100840,37.14864,-87.87051,1.000,0.5819,HH,0.0000
2100870,36.62098,-88.27409,1.000,0.5819,HH,0.0000
2100900,38.93444,-84.37672,1.000,0.5819,HH,0.0000
2100930,37.33924,-85.34555,1.000,0.5819,HH,0.0000
2100990,38.66839,-85.12402,1.000,0.5819,HH,0.0000
2101020,38.31409,-83.03899,1.000,0.5819,HH,0.0000
2101050,37.32196,-84.92822,1.000,0.5819,HH,0.0000
2101110,37.15508,-85.92509,1.000,0.5819,HH,0.0000
2101150,36.91407,-87.50299,1.000,0.5819,HH,0.0000
2101200,37.97031,-84.14512,1.000,0.5819,HH,0.0000
2101230,37.16427,-83.71545,1.000,0.5819,HH,0.0000
2101260,36.72726,-85.13610,1.000,0.5819,HH,0.0000
2101320,36.93643,-84.14125,1.000,0.5819,HH,0.0000
2101350,39.06887,-84.51512,1.000,0.5819,HH,0.0000
2101380,37.35815,-88.10501,1.000,0.5819,HH,0.0000
2101410,36.78237,-85.38848,1.000,0.5819,HH,0.0000
2101440,37.64379,-84.76802,1.000,0.5819,HH,0.0000
2101470,37.73048,-87.08436,1.000,0.5819,HH,0.0000
2101500,37.17424,-87.68860,1.000,0.5819,HH,0.0000
2101530,39.11234,-84.47091,1.000,0.5819,HH,0.0000
2101620,37.22751,-86.21802,1.000,0.5819,HH,0.0000
2101650,37.69640,-85.85895,1.000,0.5819,HH,0.0000
2101680,38.11688,-83.09612,1.000,0.5819,HH,0.0000
2101740,39.01859,-84.59990,1.000,0.5819,HH,0.0000
2101760,37.69245,-83.96398,1.000,0.5819,HH,0.0000
2101800,38.48232,-82.67397,1.000,0.5819,HH,0.0000
2101860,38.04068,-84.45827,1.000,0.5819,HH,0.0000
2101920,38.36785,-83.69920,1.000,0.5819,HH,0.0000
2101950,37.55246,-82.73972,1.000,0.5819,HH,0.0000
2102010,38.23492,-84.86879,1.000,0.5819,HH,0.0000
2102040,39.08244,-84.45711,1.000,0.5819,HH,0.0000
2102100,36.55566,-89.15484,1.000,0.5819,HH,0.0000
2102130,38.75566,-84.86514,1.000,0.5819,HH,0.0000
2102160,37.63016,-84.54586,1.000,0.5819,HH,0.0000
2102220,36.99524,-85.91735,1.000,0.5819,HH,0.0000
2102250,38.64917,-84.62592,1.000,0.5819,HH,0.0000
2102280,36.61006,-88.73961,1.000,0.5819,HH,0.0000
2102300,37.45858,-86.34401,1.000,0.5819,HH,0.0000
2102340,37.27807,-85.53792,1.000,0.5819,HH,0.0000
2102400,38.54080,-82.94252,1.000,0.5819,HH,0.0000
2102460,37.84333,-86.79276,1.000,0.5819,HH,0.0000
2102490,37.67050,-85.98376,1.000,0.5819,HH,0.0000
2102540,36.85922,-83.22150,1.000,0.5819,HH,0.0000
2102580,38.44458,-84.33413,1.000,0.5819,HH,0.0000
2102640,37.30583,-85.87844,1.000,0.5819,HH,0.0000
2102710,37.79254,-87.57258,1.000,0.5819,HH,0.0000
2102760,38.45138,-85.11965,1.000,0.5819,HH,0.0000
2102790,36.67590,-88.97208,1.000,0.5819,HH,0.0000
2102860,37.31107,-87.54220,1.000,0.5819,HH,0.0000
2102940,37.40346,-84.02058,1.000,0.5819,HH,0.0000
2102990,38.18793,-85.66633,1.000,0.5819,HH,0.0000
2103030,37.87329,-84.58396,1.000,0.5819,HH,0.0000
2103060,37.84776,-82.83012,1.000,0.5819,HH,0.0000
2103090,38.92264,-84.53177,1.000,0.5819,HH,0.0000
2103150,36.89370,-83.85044,1.000,0.5819,HH,0.0000
2103180,37.54446,-85.69684,1.000,0.5819,HH,0.0000
2103210,37.11327,-84.11939,1.000,0.5819,HH,0.0000
2103240,38.07445,-82.73829,1.000,0.5819,HH,0.0000
2103270,37.60812,-83.71925,1.000,0.5819,HH,0.0000
2103330,37.08785,-83.38862,1.000,0.5819,HH,0.0000
2103360,37.10349,-82.87948,1.000,0.5819,HH,0.0000
2103390,38.53505,-83.37014,1.000,0.5819,HH,0.0000
2103480,37.45717,-84.65834,1.000,0.5819,HH,0.0000
2103510,37.20952,-88.36343,1.000,0.5819,HH,0.0000
2103540,36.86002,-86.83623,1.000,0.5819,HH,0.0000
2103630,39.08875,-84.54848,1.000,0.5819,HH,0.0000
2103690,37.02398,-88.08339,1.000,0.5819,HH,0.0000
2103720,37.72551,-84.27836,1.000,0.5819,HH,0.0000
2103780,37.55260,-85.26896,1.000,0.5819,HH,0.0000
2103810,36.88202,-88.33275,1.000,0.5819,HH,0.0000
2103840,37.79677,-82.50662,1.000,0.5819,HH,0.0000
2103870,38.59414,-83.82813,1.000,0.5819,HH,0.0000
2103900,36.73513,-88.64689,1.000,0.5819,HH,0.0000
2103960,37.05296,-88.71685,1.000,0.5819,HH,0.0000
2103990,36.73114,-84.49105,1.000,0.5819,HH,0.0000
2104020,37.52671,-87.26560,1.000,0.5819,HH,0.0000
2104050,37.97184,-86.24530,1.000,0.5819,HH,0.0000
2104080,37.93549,-83.58935,1.000,0.5819,HH,0.0000
2104110,37.81656,-84.89371,1.000,0.5819,HH,0.0000
2104140,36.99243,-85.63346,1.000,0.5819,HH,0.0000
2104170,36.61347,-83.72245,1.000,0.5819,HH,0.0000
2104200,36.71408,-85.71351,1.000,0.5819,HH,0.0000
2104250,38.03811,-83.91242,1.000,0.5819,HH,0.0000
2104290,37.92294,-83.25894,1.000,0.5819,HH,0.0000
2104380,36.60223,-88.31405,1.000,0.5819,HH,0.0000
2104410,37.74454,-85.44830,1.000,0.5819,HH,0.0000
2104440,39.08642,-84.48619,1.000,0.5819,HH,0.0000
2104470,38.33803,-84.02622,1.000,0.5819,HH,0.0000
2104500,37.47786,-86.84487,1.000,0.5819,HH,0.0000
2104530,38.40013,-85.45615,1.000,0.5819,HH,0.0000
2104560,38.49939,-84.84159,1.000,0.5819,HH,0.0000
2104590,37.76086,-87.11538,1.000,0.5819,HH,0.0000
2104650,37.07300,-88.62009,1.000,0.5819,HH,0.0000
2104710,38.21128,-84.25289,1.000,0.5819,HH,0.0000
2104740,38.69628,-84.35194,1.000,0.5819,HH,0.0000
2104770,37.24128,-83.21777,1.000,0.5819,HH,0.0000
2104800,37.48603,-82.41091,1.000,0.5819,HH,0.0000
2104830,37.47053,-82.49860,1.000,0.5819,HH,0.0000
2104860,36.75884,-83.70105,1.000,0.5819,HH,0.0000
2104890,37.80957,-83.83123,1.000,0.5819,HH,0.0000
2104950,37.10743,-84.57697,1.000,0.5819,HH,0.0000
2104980,38.54200,-82.73755,1.000,0.5819,HH,0.0000
2105070,37.36105,-84.31437,1.000,0.5819,HH,0.0000
2105100,38.20427,-83.42808,1.000,0.5819,HH,0.0000
2105130,38.50815,-82.71290,1.000,0.5819,HH,0.0000
2105160,36.99059,-85.05495,1.000,0.5819,HH,0.0000
2105220,37.17678,-84.62430,1.000,0.5819,HH,0.0000
2105260,38.28571,-84.57834,1.000,0.5819,HH,0.0000
2105320,38.21746,-85.19526,1.000,0.5819,HH,0.0000
2105400,36.74093,-86.58179,1.000,0.5819,HH,0.0000
2105430,37.08982,-84.60569,1.000,0.5819,HH,0.0000
2105490,38.02531,-85.31731,1.000,0.5819,HH,0.0000
2105520,37.36621,-85.32806,1.000,0.5819,HH,0.0000
2105550,36.84034,-87.18364,1.000,0.5819,HH,0.0000
2105580,36.81529,-87.89227,1.000,0.5819,HH,0.0000
2105610,38.62004,-85.35121,1.000,0.5819,HH,0.0000
2105640,37.65803,-87.95165,1.000,0.5819,HH,0.0000
2105700,38.83851,-84.65243,1.000,0.5819,HH,0.0000
2105730,36.98216,-86.39316,1.000,0.5819,HH,0.0000
2105760,37.75421,-85.17542,1.000,0.5819,HH,0.0000
2105790,36.80077,-84.82659,1.000,0.5819,HH,0.0000
2105820,37.52038,-87.68521,1.000,0.5819,HH,0.0000
2105880,36.78897,-84.10914,1.000,0.5819,HH,0.0000
2105910,36.74119,-84.16797,1.000,0.5819,HH,0.0000
2105940,38.63981,-84.57252,1.000,0.5819,HH,0.0000
2105970,37.74389,-83.49511,1.000,0.5819,HH,0.0000
2106000,38.04310,-84.74885,1.000,0.5819,HH,0.0000
2200030,30.29150,-92.41104,0.333,0.0264,LL,0.0000
2200039,30.64671,-91.20807,0.333,0.0048,LL,0.0000
2200040,30.58321,-91.15822,0.333,0.0048,LL,0.0000
2200060,30.65274,-92.81961,-0.333,0.4376,LL,0.0000
2200090,30.20644,-90.91250,0.333,0.0048,LL,0.0000
2200120,29.90330,-91.06522,0.333,0.0048,LL,0.0000
2200150,31.08850,-91.98327,0.333,0.0048,LL,0.0000
2200180,30.64502,-93.34025,-0.333,0.8126,LL,0.0000
2200210,32.34095,-93.04115,-1.000,2.2840,LL,0.0000
2200240,30.75665,-89.88411,0.333,0.0048,LL,0.0000
2200270,32.69848,-93.62656,-1.000,3.0053,LL,0.0000
2200300,32.58011,-93.88497,-1.000,3.0053,LL,0.0000
2200330,30.22956,-93.35802,-0.333,0.8126,LL,0.0000
2200360,32.10122,-92.11423,-0.333,0.5313,LL,0.0000
2200390,29.87181,-93.16495,-0.333,0.8126,LL,0.0000
2200480,31.46981,-91.62632,0.333,0.0120,LL,0.0000
2200540,30.50117,-91.07482,0.333,0.0048,LL,0.0000
2200570,32.73017,-91.23414,0.333,0.0264,LL,0.0000
2200600,30.83978,-91.04343,0.333,0.0048,LL,0.0000
2200630,30.72069,-92.40409,0.333,0.0192,LL,0.0000
2200660,32.13908,-91.67237,0.333,0.0337,LL,0.0000
2200720,29.55077,-91.83767,0.333,0.0048,LL,0.0000
2200750,30.27066,-91.36587,0.333,0.0048,LL,0.0000
2200780,32.30429,-92.56170,-0.333,0.9064,LL,0.0000
2200810,30.26953,-92.81622,-0.333,0.4376,LL,0.0000
2200840,29.66334,-90.10061,0.333,0.0048,LL,0.0000
2200870,30.20651,-92.06417,0.333,0.0120,LL,0.0000
2200900,29.49199,-90.39485,0.333,0.0048,LL,0.0000
2201020,30.44042,-90.72747,0.333,0.0048,LL,0.0000
2201050,32.34688,-91.23193,0.333,0.0192,LL,0.0000
2201080,32.51899,-92.07718,-0.333,0.5313,LL,0.0000
2201140,31.72522,-93.09699,-1.000,2.1037,LL,0.0000
2201170,30.05342,-89.93450,0.333,0.0048,LL,0.0000
2201230,29.39497,-89.47728,0.333,0.0048,LL,0.0000
2201260,30.70832,-91.60462,0.333,0.0048,LL,0.0000
2201290,31.19320,-92.53595,0.333,0.0409,LL,0.0000
2201320,32.10121,-93.34905,-1.000,2.6447,LL,0.0000
2201350,32.41316,-91.74835,-0.333,0.5313,LL,0.0000
2201410,29.89342,-89.31141,0.333,0.0048,LL,0.0000
2201440,29.90572,-90.35786,0.333,0.0048,LL,0.0000
2201500,30.02478,-90.79396,0.333,0.0048,LL,0.0000
2201560,30.58344,-91.98927,0.333,0.0048,LL,0.0000
2201590,30.12143,-91.61148,0.333,0.0048,LL,0.0000
2201620,29.62935,-91.46380,0.333,0.0048,LL,0.0000
2201650,30.41002,-89.95196,0.333,0.0048,LL,0.0000
2201740,29.33413,-90.84367,0.333,0.0048,LL,0.0000
2201770,32.82935,-92.37565,-0.333,0.7189,LL,0.0000
2201800,29.80664,-92.32139,0.333,0.0192,LL,0.0000
2201830,31.10284,-93.18833,-0.333,1.0939,LL,0.0000
2201860,30.86404,-90.07884,0.333,0.0048,LL,0.0000
2201950,32.79248,-91.45200,-0.333,0.3438,LL,0.0000
2201980,30.87336,-91.42178,0.333,0.0048,LL,0.0000
2202010,31.94119,-92.64127,-0.333,0.9064,LL,0.0000
2400030,39.61231,-78.70310,1.000,0.5819,HH,0.0000
2400060,38.99162,-76.56089,1.000,0.5819,HH,0.0000
2400090,39.30003,-76.61048,1.000,0.5819,HH,0.0000
2400120,39.44317,-76.61657,1.000,0.5819,HH,0.0000
2400150,38.52272,-76.52976,1.000,0.5819,HH,0.0000
2400180,38.87153,-75.83166,1.000,0.5819,HH,0.0000
2400210,39.56333,-77.01533,1.000,0.5819,HH,0.0000
2400240,39.56235,-75.94159,1.000,0.5819,HH,0.0000
2400270,38.47285,-77.01543,1.000,0.5819,HH,0.0000
2400300,38.41994,-76.07739,1.000,0.5819,HH,0.0000
2400330,39.47018,-77.39764,1.000,0.5819,HH,0.0000
2400360,39.54730,-79.27462,1.000,0.5819,HH,0.0000
2400390,39.53743,-76.29979,1.000,0.5819,HH,0.0000
2400420,39.25226,-76.92441,1.000,0.5819,HH,0.0000
2400450,39.24128,-76.12599,1.000,0.5819,HH,0.0000
2400480,39.13738,-77.20306,1.000,0.5819,HH,0.0000
2400510,38.82928,-76.84819,1.000,0.5819,HH,0.0000
2400540,39.04701,-76.08584,1.000,0.5819,HH,0.0000
2400570,38.07445,-75.85332,1.000,0.5819,HH,0.0000
2400600,38.22308,-76.53449,1.000,0.5819,HH,0.0000
2400630,38.74835,-76.17848,1.000,0.5819,HH,0.0000
2400660,39.60362,-77.81467,1.000,0.5819,HH,0.0000
2400690,38.36737,-75.63209,1.000,0.5819,HH,0.0000
2400720,38.22213,-75.30993,1.000,0.5819,HH,0.0000
2500001,42.39750,-72.10364,1.000,0.5819,HH,0.0000
2500002,42.23125,-72.00576,1.000,0.5819,HH,0.0000
2500013,42.08072,-72.90068,1.000,0.5819,HH,0.0000
2500043,41.34228,-70.71044,1.000,0.5819,HH,0.0000
2500067,42.59598,-70.75868,1.000,0.5819,HH,0.0000
2500542,42.56900,-71.61868,1.000,0.5819,HH,0.0000
2500544,41.67968,-69.98298,1.000,0.5819,HH,0.0000
2501650,42.11602,-70.95681,1.000,0.5819,HH,0.0000
2501710,42.48465,-71.46714,1.000,0.5819,HH,0.0000
2501740,41.71822,-70.90115,1.000,0.5819,HH,0.0000
2501780,42.59323,-73.13433,1.000,0.5819,HH,0.0000
2501800,42.06358,-72.65359,1.000,0.5819,HH,0.0000
2501860,42.85128,-70.95579,1.000,0.5819,HH,0.0000
2501950,42.64804,-71.16175,1.000,0.5819,HH,0.0000
2501980,42.41872,-71.16391,1.000,0.5819,HH,0.0000
2502040,42.61657,-71.91844,1.000,0.5819,HH,0.0000
2502100,42.25775,-71.47353,1.000,0.5819,HH,0.0000
2502160,42.63450,-72.19751,1.000,0.5819,HH,0.0000
2502190,41.93165,-71.29450,1.000,0.5819,HH,0.0000
2502220,42.19887,-71.84572,1.000,0.5819,HH,0.0000
2502250,42.13246,-71.05401,1.000,0.5819,HH,0.0000
2502310,41.66148,-70.35695,1.000,0.5819,HH,0.0000
2502400,42.49933,-71.28190,1.000,0.5819,HH,0.0000
2502430,42.27901,-72.40047,1.000,0.5819,HH,0.0000
2502460,42.07668,-71.47449,1.000,0.5819,HH,0.0000
2502490,42.39532,-71.18028,1.000,0.5819,HH,0.0000
2502520,41.83806,-71.07762,1.000,0.5819,HH,0.0000
2502530,42.24767,-73.34368,1.000,0.5819,HH,0.0000
2502580,42.37178,-71.68120,1.000,0.5819,HH,0.0000
2502640,42.55666,-70.84496,1.000,0.5819,HH,0.0000
2502670,42.55967,-71.26095,1.000,0.5819,HH,0.0000
2502715,42.04025,-71.54404,1.000,0.5819,HH,0.0000
2502790,42.33855,-71.01825,1.000,0.5819,HH,0.0000
2502820,41.71746,-70.59182,1.000,0.5819,HH,0.0000
2502880,42.68311,-71.02719,1.000,0.5819,HH,0.0000
2502940,42.20619,-71.00232,1.000,0.5819,HH,0.0000
2503030,41.95691,-71.00478,1.000,0.5819,HH,0.0000
2503060,42.12818,-72.20535,1.000,0.5819,HH,0.0000
2503090,42.08254,-71.02464,1.000,0.5819,HH,0.0000
2503120,42.18081,-72.10789,1.000,0.5819,HH,0.0000
2503150,42.32385,-71.14200,1.000,0.5819,HH,0.0000
2503240,42.50323,-71.20171,1.000,0.5819,HH,0.0000
2503270,42.37604,-71.11868,1.000,0.5819,HH,0.0000
2503300,42.17574,-71.12538,1.000,0.5819,HH,0.0000
2503330,42.53681,-71.36133,1.000,0.5819,HH,0.0000
2503360,41.87518,-70.74672,1.000,0.5819,HH,0.0000
2503390,42.39837,-73.07333,1.000,0.5819,HH,0.0000
2503510,42.59705,-71.36970,1.000,0.5819,HH,0.0000
2503540,42.39682,-71.03135,1.000,0.5819,HH,0.0000
2503660,42.17759,-72.57019,1.000,0.5819,HH,0.0000
2503720,42.72272,-73.10582,1.000,0.5819,HH,0.0000
2503750,42.41189,-71.69001,1.000,0.5819,HH,0.0000
2503780,42.26243,-70.79888,1.000,0.5819,HH,0.0000
2503840,42.46291,-71.36450,1.000,0.5819,HH,0.0000
2503900,42.50857,-72.70716,1.000,0.5819,HH,0.0000
2503990,42.57417,-70.95052,1.000,0.5819,HH,0.0000
2504020,41.56651,-70.95823,1.000,0.5819,HH,0.0000
2504050,42.24687,-71.17946,1.000,0.5819,HH,0.0000
2504080,42.51797,-72.61314,1.000,0.5819,HH,0.0000
2504140,41.68847,-70.20360,1.000,0.5819,HH,0.0000
2504200,41.83726,-71.21905,1.000,0.5819,HH,0.0000
2504230,42.05307,-71.75224,1.000,0.5819,HH,0.0000
2504290,42.23560,-71.33298,1.000,0.5819,HH,0.0000
2504320,42.67972,-71.30068,1.000,0.5819,HH,0.0000
2504360,42.10745,-71.96110,1.000,0.5819,HH,0.0000
2504410,42.04441,-70.70606,1.000,0.5819,HH,0.0000
2504440,42.03712,-70.94218,1.000,0.5819,HH,0.0000
2504500,42.06238,-72.49811,1.000,0.5819,HH,0.0000
2504560,41.83332,-70.00379,1.000,0.5819,HH,0.0000
2504590,42.26543,-72.67081,1.000,0.5819,HH,0.0000
2504620,42.03919,-71.10900,1.000,0.5819,HH,0.0000
2504650,41.45716,-70.55610,1.000,0.5819,HH,0.0000
2504770,42.40594,-71.05465,1.000,0.5819,HH,0.0000
2504800,41.63367,-70.87136,1.000,0.5819,HH,0.0000
2504830,41.72535,-71.09416,1.000,0.5819,HH,0.0000
2504860,41.59489,-70.59925,1.000,0.5819,HH,0.0000
2504890,42.60198,-71.81587,1.000,0.5819,HH,0.0000
2504950,42.06134,-71.24580,1.000,0.5819,HH,0.0000
2504980,42.30791,-71.43620,1.000,0.5819,HH,0.0000
2505070,41.79877,-70.98474,1.000,0.5819,HH,0.0000
2505130,42.58421,-71.98874,1.000,0.5819,HH,0.0000
2505160,42.24511,-72.92312,1.000,0.5819,HH,0.0000
2505220,42.72623,-70.98332,1.000,0.5819,HH,0.0000
2505270,42.57762,-72.51526,1.000,0.5819,HH,0.0000
2505280,42.62885,-70.68587,1.000,0.5819,HH,0.0000
2505370,42.20915,-71.68364,1.000,0.5819,HH,0.0000
2505400,42.24495,-72.50014,1.000,0.5819,HH,0.0000
2505500,42.62671,-71.54646,1.000,0.5819,HH,0.0000
2505580,42.35649,-72.56863,1.000,0.5819,HH,0.0000
2505610,42.00263,-70.86371,1.000,0.5819,HH,0.0000
2505670,42.61920,-70.86682,1.000,0.5819,HH,0.0000
2505730,42.10359,-72.42171,1.000,0.5819,HH,0.0000
2505790,42.12296,-70.85631,1.000,0.5819,HH,0.0000
2505880,42.50426,-71.58851,1.000,0.5819,HH,0.0000
2505970,42.78295,-71.08744,1.000,0.5819,HH,0.0000
2506090,42.22432,-70.88067,1.000,0.5819,HH,0.0000
2506150,42.14035,-70.99786,1.000,0.5819,HH,0.0000
2506210,42.04678,-72.18021,1.000,0.5819,HH,0.0000
2506240,42.19595,-71.45343,1.000,0.5819,HH,0.0000
2506270,42.21166,-72.64245,1.000,0.5819,HH,0.0000
2506330,42.22410,-71.54049,1.000,0.5819,HH,0.0000
2506390,42.38907,-71.54586,1.000,0.5819,HH,0.0000
2506480,42.69598,-70.83565,1.000,0.5819,HH,0.0000
2506540,41.98720,-70.74194,1.000,0.5819,HH,0.0000
2506660,42.70027,-71.16136,1.000,0.5819,HH,0.0000
2506690,42.28328,-73.22732,1.000,0.5819,HH,0.0000
2506720,42.23843,-71.91234,1.000,0.5819,HH,0.0000
2506750,42.36786,-73.26976,1.000,0.5819,HH,0.0000
2506780,42.52088,-71.77061,1.000,0.5819,HH,0.0000
2506840,42.44522,-71.23001,1.000,0.5819,HH,0.0000
2506900,42.42551,-71.31081,1.000,0.5819,HH,0.0000
2506960,42.53593,-71.49057,1.000,0.5819,HH,0.0000
2506990,42.04805,-72.56928,1.000,0.5819,HH,0.0000
2507020,42.63900,-71.32102,1.000,0.5819,HH,0.0000
2507050,42.18358,-72.45781,1.000,0.5819,HH,0.0000
2507080,42.58261,-71.72046,1.000,0.5819,HH,0.0000
2507110,42.47476,-70.96203,1.000,0.5819,HH,0.0000
2507140,42.53415,-71.03833,1.000,0.5819,HH,0.0000
2507170,42.42938,-71.05871,1.000,0.5819,HH,0.0000
2507230,42.01730,-71.21642,1.000,0.5819,HH,0.0000
2507260,42.49563,-70.83582,1.000,0.5819,HH,0.0000
2507290,41.70684,-70.75096,1.000,0.5819,HH,0.0000
2507320,42.34962,-71.54721,1.000,0.5819,HH,0.0000
2507350,42.11514,-70.71033,1.000,0.5819,HH,0.0000
2507440,41.61762,-70.49271,1.000,0.5819,HH,0.0000
2507470,41.66136,-70.81202,1.000,0.5819,HH,0.0000
2507500,42.42596,-71.45626,1.000,0.5819,HH,0.0000
2507530,42.18460,-71.30531,1.000,0.5819,HH,0.0000
2507560,42.42384,-71.10923,1.000,0.5819,HH,0.0000
2507590,42.15620,-71.43034,1.000,0.5819,HH,0.0000
2507620,42.45572,-71.05902,1.000,0.5819,HH,0.0000
2507680,42.14141,-71.58371,1.000,0.5819,HH,0.0000
2507740,42.74264,-71.17865,1.000,0.5819,HH,0.0000
2507770,41.87800,-70.86927,1.000,0.5819,HH,0.0000
2507830,42.61051,-71.00712,1.000,0.5819,HH,0.0000
2507860,42.15869,-71.52142,1.000,0.5819,HH,0.0000
2507890,42.19225,-71.77765,1.000,0.5819,HH,0.0000
2507920,42.17310,-71.36376,1.000,0.5819,HH,0.0000
2507980,42.24156,-71.08244,1.000,0.5819,HH,0.0000
2508040,42.09360,-72.32149,1.000,0.5819,HH,0.0000
2508160,42.61529,-73.23973,1.000,0.5819,HH,0.0000
2508250,41.29339,-70.10216,1.000,0.5819,HH,0.0000
2508280,42.55226,-72.09928,1.000,0.5819,HH,0.0000
2508310,42.44895,-71.61174,1.000,0.5819,HH,0.0000
2508340,42.28482,-71.34881,1.000,0.5819,HH,0.0000
2508370,42.28159,-71.24241,1.000,0.5819,HH,0.0000
2508430,41.66130,-70.93791,1.000,0.5819,HH,0.0000
2508580,42.81214,-70.88665,1.000,0.5819,HH,0.0000
2508610,42.33177,-71.20840,1.000,0.5819,HH,0.0000
2508640,42.11624,-71.32927,1.000,0.5819,HH,0.0000
2508700,42.67391,-71.09133,1.000,0.5819,HH,0.0000
2508730,41.97045,-71.33493,1.000,0.5819,HH,0.0000
2508760,42.26756,-72.06688,1.000,0.5819,HH,0.0000
2508790,42.67045,-71.71391,1.000,0.5819,HH,0.0000
2508820,42.57840,-71.08445,1.000,0.5819,HH,0.0000
2508850,42.32704,-72.67463,1.000,0.5819,HH,0.0000
2508880,42.32334,-71.64624,1.000,0.5819,HH,0.0000
2508940,42.12894,-71.65579,1.000,0.5819,HH,0.0000
2509000,41.96534,-71.18178,1.000,0.5819,HH,0.0000
2509030,42.16457,-70.81884,1.000,0.5819,HH,0.0000
2509060,42.18736,-71.19597,1.000,0.5819,HH,0.0000
2509090,41.37593,-70.48076,1.000,0.5819,HH,0.0000
2509180,42.60544,-72.29207,1.000,0.5819,HH,0.0000
2509270,42.12826,-71.86710,1.000,0.5819,HH,0.0000
2509300,42.18886,-72.30648,1.000,0.5819,HH,0.0000
2509360,42.53431,-70.96944,1.000,0.5819,HH,0.0000
2509420,42.06780,-70.80571,1.000,0.5819,HH,0.0000
2509450,42.79559,-70.98909,1.000,0.5819,HH,0.0000
2509600,42.70398,-72.52423,1.000,0.5819,HH,0.0000
2509630,42.45184,-73.26068,1.000,0.5819,HH,0.0000
2509690,42.01284,-71.33619,1.000,0.5819,HH,0.0000
2509720,41.89408,-70.61861,1.000,0.5819,HH,0.0000
2509780,41.95910,-70.80275,1.000,0.5819,HH,0.0000
2509870,42.26101,-71.00899,1.000,0.5819,HH,0.0000
2509930,42.17899,-71.05265,1.000,0.5819,HH,0.0000
2509990,42.53518,-71.10542,1.000,0.5819,HH,0.0000
2510050,42.42101,-70.99036,1.000,0.5819,HH,0.0000
2510140,41.76086,-70.83896,1.000,0.5819,HH,0.0000
